packet_id	source_lane	signal_id	queue_id	review_status	promotion_readiness	reviewed_core_posture	obscure_ai_posture	dedupe_status	source_cluster_key	cluster_size	source_url_or_locator	normalized_source_url	source_host	source_name	language_reviewed	review_priority	shards	queries	hardening_gate	hardening_priority	source_path	source_line	title_or_snippet	claim_ceiling	next_action	required_before_reviewed_core	required_before_obscure_ai	forbidden_overread
RCPP-00612	bulk_named_source_autoresolve	LIMEN-SIGNAL-537A5DE146A48C12		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://docs.sigstore.dev	3	https://docs.sigstore.dev/	https://docs.sigstore.dev	docs.sigstore.dev	docs.sigstore.dev		P2_article_relevance_review	public-sector	public sector AI			/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl	53	Wrapper/digest points toward underlying sources but does not isolate one named surface.	metadata points toward source only	extract named source before promotion	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00613	bulk_named_source_autoresolve	LIMEN-SIGNAL-FC0A706F9118D219		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://docs.sigstore.dev	3	https://docs.sigstore.dev/	https://docs.sigstore.dev	docs.sigstore.dev	docs.sigstore.dev		P2_article_relevance_review	legal-research	AI evidence			/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv	54	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00614	bulk_named_source_autoresolve	LIMEN-SIGNAL-395BD9F415E17366		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://docs.stripe.com/agents	3	https://docs.stripe.com/agents	https://docs.stripe.com/agents	docs.stripe.com	docs.stripe.com		P2_article_relevance_review	public-sector	algorithm register			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GAIA_BRIDGE_MATRIX.csv	6	Bridge-matrix use-case row names an institution but not one extracted source surface.	named surface not yet extracted	extract exact named source from local wrapper	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00615	bulk_named_source_autoresolve	LIMEN-SIGNAL-862D24297BE853F5		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://docs.stripe.com/agents	3	https://docs.stripe.com/agents	https://docs.stripe.com/agents	docs.stripe.com	docs.stripe.com		P2_article_relevance_review	public-sector	algorithm register			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GAIA_BRIDGE_MATRIX.csv	3	Bridge-matrix row names actors and a case, but not a concrete reviewable source surface yet.	name underlying direct source before surface review	extract named direct source	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00616	bulk_named_source_autoresolve	LIMEN-SIGNAL-AA53EDDFE94CE753		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://docs.stripe.com/agents	3	https://docs.stripe.com/agents	https://docs.stripe.com/agents	docs.stripe.com	docs.stripe.com		P2_article_relevance_review	public-sector	algorithm register			/srv/tyche/pallas/pallas-ai-agent-observatory/program/10-pallas-gaia-bridge/data/pallas_gaia_agent_observability_stress_test.csv	3	Stress-test row names actors and system only; no direct public source surface is exposed.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source from local packet	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00617	bulk_named_source_autoresolve	LIMEN-SIGNAL-8B8707CA087D0D16		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi	2	https://doi	https://doi	doi	doi		P2_article_relevance_review	legal-research	AI evidence			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/dutch-belgian-language-history.jsonl	34	Local artifact points toward a source but does not expose a named reviewable source surface yet.	named source not yet exposed	extract a named source surface from local artifacts	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00618	bulk_named_source_autoresolve	LIMEN-SIGNAL-B88031C17EC43E31		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi	2	https://doi	https://doi	doi	doi		P2_article_relevance_review	public-sector	algorithm register			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/dutch-belgian-language-records.jsonl	34	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00619	bulk_named_source_autoresolve	LIMEN-SIGNAL-12B4ED54F6D128CA		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1002/aaai.12183	2	https://doi.org/10.1002/aaai.12183	https://doi.org/10.1002/aaai.12183	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/sandboxes-cases-latest.md	213	Lane note points to sandbox research targets but does not expose a named reviewable regulator surface.	must extract a named direct source before promotion	extract named direct source from local artifact	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00620	bulk_named_source_autoresolve	LIMEN-SIGNAL-70E065B1B5A0583D		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1002/aaai.12183	2	https://doi.org/10.1002/aaai.12183	https://doi.org/10.1002/aaai.12183	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl	43	Local row in sandboxes-cases-latest.jsonl is a wrapper/proxy and does not yet expose one named reviewable source surface.	wrapper points toward a source; no direct-source claim until a named surface is extracted	extract one named source surface from local metadata before requeue	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00621	bulk_named_source_autoresolve	LIMEN-SIGNAL-983F8C900628D92C		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-19447-4	2	https://doi.org/10.1007/978-3-031-19447-4	https://doi.org/10.1007/978-3-031-19447-4	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl	276	Index row may help trace sources but does not itself expose a direct reviewable surface.	Only unresolved source-direction may be claimed from this row.	extract a named direct source from local metadata first	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00622	bulk_named_source_autoresolve	LIMEN-SIGNAL-DDED0AE8485F93CD		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-19447-4	2	https://doi.org/10.1007/978-3-031-19447-4	https://doi.org/10.1007/978-3-031-19447-4	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	276	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00623	bulk_named_source_autoresolve	LIMEN-SIGNAL-7F091480B49C76B4		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-25456-7	1	https://doi.org/10.1007/978-3-031-25456-7	https://doi.org/10.1007/978-3-031-25456-7	doi.org	doi.org		P2_article_relevance_review	public-sector	automated decision			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl	165	Scholarly/index metadata points toward sources but does not expose a named reviewable source surface.	underlying named source still unresolved.	extract named source from local artifact	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00624	bulk_named_source_autoresolve	LIMEN-SIGNAL-FE1B06AA386C8D5C		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-41264-6_23	1	https://doi.org/10.1007/978-3-031-41264-6_23	https://doi.org/10.1007/978-3-031-41264-6_23	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	282	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00625	bulk_named_source_autoresolve	LIMEN-SIGNAL-EC0517B402C7D720		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-55645-6_3	2	https://doi.org/10.1007/978-3-031-55645-6_3	https://doi.org/10.1007/978-3-031-55645-6_3	doi.org	doi.org		P2_article_relevance_review	public-sector	algorithm register			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl	337	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00626	bulk_named_source_autoresolve	LIMEN-SIGNAL-F4BA3AB1DD7A73CE		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-55645-6_3	2	https://doi.org/10.1007/978-3-031-55645-6_3	https://doi.org/10.1007/978-3-031-55645-6_3	doi.org	doi.org		P2_article_relevance_review	public-sector	algorithm register			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	337	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00627	bulk_named_source_autoresolve	LIMEN-SIGNAL-01629103DD0C418A		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-65514-2_6	1	https://doi.org/10.1007/978-3-031-65514-2_6	https://doi.org/10.1007/978-3-031-65514-2_6	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl	286	wrapper or adjacent artifact points toward a source family without exposing one named reviewable surface	cannot exceed named-surface extraction from local metadata	extract one named source surface first	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00628	bulk_named_source_autoresolve	LIMEN-SIGNAL-25D555796EEA180A		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-86540-4_5	2	https://doi.org/10.1007/978-3-031-86540-4_5	https://doi.org/10.1007/978-3-031-86540-4_5	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.jsonl	107	Indicator summary row tracks sandbox evidence but does not expose one bounded named source surface.	must extract a named direct source before promotion	extract named direct source from local artifact	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00629	bulk_named_source_autoresolve	LIMEN-SIGNAL-EC20D4724137E3BE		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-86540-4_5	2	https://doi.org/10.1007/978-3-031-86540-4_5	https://doi.org/10.1007/978-3-031-86540-4_5	doi.org	doi.org		P2_article_relevance_review	public-sector	algorithm register			/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/analysis/country-readiness/pallas-country-ai-readiness-v0.2.md	263	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00630	bulk_named_source_autoresolve	LIMEN-SIGNAL-4ABB5E871A6E737F		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-98406-8	1	https://doi.org/10.1007/978-3-031-98406-8	https://doi.org/10.1007/978-3-031-98406-8	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/books-theory-latest.md	79	book/article citation names a topic, not a named direct source surface	metadata-only proxy; no direct-surface claim until the named source is extracted	extract the underlying named official or institutional source from local materials before source review	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00631	bulk_named_source_autoresolve	LIMEN-SIGNAL-3529C7A72CE24D86		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-98406-8_11	3	https://doi.org/10.1007/978-3-031-98406-8_11	https://doi.org/10.1007/978-3-031-98406-8_11	doi.org	doi.org		P1_official_or_regulator_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/sandboxes-cases-latest.jsonl	39	Local row is a wrapper, summary, or proxy and does not yet expose a named reviewable source surface.	Pointer only; do not claim a direct source surface until a named local source is extracted.	extract named source surface from local pointer	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00632	bulk_named_source_autoresolve	LIMEN-SIGNAL-CFE6A50802B037D4		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-98406-8_11	3	https://doi.org/10.1007/978-3-031-98406-8_11	https://doi.org/10.1007/978-3-031-98406-8_11	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/books-theory-latest.md	199	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00633	bulk_named_source_autoresolve	LIMEN-SIGNAL-EC012EAE097CDB9F		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-98406-8_11	3	https://doi.org/10.1007/978-3-031-98406-8_11	https://doi.org/10.1007/978-3-031-98406-8_11	doi.org	doi.org		P1_official_or_regulator_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl	39	local row is a proxy/wrapper/summary and does not expose one named reviewable source surface	proxy-level indication only; no direct-source existence claim	extract a named official source surface before review	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00634	bulk_named_source_autoresolve	LIMEN-SIGNAL-4A680AE05B0ACB78		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-99613-9_1	2	https://doi.org/10.1007/978-3-031-99613-9_1	https://doi.org/10.1007/978-3-031-99613-9_1	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl	28	Scholarly/index row points toward sandbox discussion but is not a direct source surface.	Only wrapper/proxy evidence; underlying named surface not yet isolated.	Extract one named underlying source before any source review.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00635	bulk_named_source_autoresolve	LIMEN-SIGNAL-BD633A21F2CD2E02		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-031-99613-9_1	2	https://doi.org/10.1007/978-3-031-99613-9_1	https://doi.org/10.1007/978-3-031-99613-9_1	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/sandboxes-cases-latest.jsonl	28	scholarly sandbox chapter row is not a direct source surface	must resolve direct public source before promotion	extract named source from local wrapper before promotion	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00636	bulk_named_source_autoresolve	LIMEN-SIGNAL-CBFA4C871CB437BE		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-032-02762-7_18	2	https://doi.org/10.1007/978-3-032-02762-7_18	https://doi.org/10.1007/978-3-032-02762-7_18	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/books-theory-latest.md	210	index/proxy row points toward sources but does not name a reviewable direct surface	must resolve named direct source before any stronger claim	extract named direct source from local evidence first	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00637	bulk_named_source_autoresolve	LIMEN-SIGNAL-DA4097559146B73F		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-032-02762-7_18	2	https://doi.org/10.1007/978-3-032-02762-7_18	https://doi.org/10.1007/978-3-032-02762-7_18	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl	284	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00638	bulk_named_source_autoresolve	LIMEN-SIGNAL-E29300A1F2D2A608		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-032-12795-2_4	1	https://doi.org/10.1007/978-3-032-12795-2_4	https://doi.org/10.1007/978-3-032-12795-2_4	doi.org	doi.org		P2_article_relevance_review	public-sector	automated decision			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	179	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00639	bulk_named_source_autoresolve	LIMEN-SIGNAL-EA43796BB1266777		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-319-31816-5_3701-1	1	https://doi.org/10.1007/978-3-319-31816-5_3701-1	https://doi.org/10.1007/978-3-319-31816-5_3701-1	doi.org	doi.org		P2_article_relevance_review	public-sector	algorithm register			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	334	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00640	bulk_named_source_autoresolve	LIMEN-SIGNAL-4041D0CE8FDC9073		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.1007/978-3-658-50660-5	2	https://doi.org/10.1007/978-3-658-50660-5	https://doi.org/10.1007/978-3-658-50660-5	doi.org	doi.org		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	281	Book/chapter index record; underlying direct source is not named.	named surface not yet exposed in local metadata	extract named official source from local pack	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
