signal_id	autoresolve_status	extracted_source_url	evidence_location	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
LIMEN-SIGNAL-329BA3EE900606AA	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md:135-151	summary_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md	143	Sprint summary table lists several Niue sources together rather than exposing one named reviewable surface for this row.	underlying source naming only	extract one named official source from the local summary row
LIMEN-SIGNAL-32AA848ADFE1B377	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:7-23	research_queue_query_bundle	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	15	Country research-queue row lists generic Mexico source targets without a named reviewable surface.	underlying source naming only	extract one named official source from local queue metadata
LIMEN-SIGNAL-32D60CD7A7421607	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:28-44	research_queue_query_bundle	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	36	Country research-queue row lists generic Iran source targets without a named reviewable surface.	underlying source naming only	extract one named official source from local queue metadata
LIMEN-SIGNAL-332AD71C3B142290	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:30-46	research_queue_query_bundle	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	38	Country research-queue row lists generic Liechtenstein source targets without a named reviewable surface.	underlying source naming only	extract one named official source from local queue metadata
LIMEN-SIGNAL-341C80AD12EA064E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:76-92	research_queue_query_bundle	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	84	Country research-queue row lists generic Zimbabwe source targets without a named reviewable surface.	underlying source naming only	extract one named official source from local queue metadata
LIMEN-SIGNAL-342B0FB3E93F3EF8	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1551-1567	review_queue_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1559	Review-queue row points to NSW AIAF and related register evidence but does not expose the primary source surface here.	underlying source naming only	extract the named primary policy or register source from local review metadata
LIMEN-SIGNAL-343D529AE18670A3	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:5-21	wrapper_or_proxy	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	13	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
LIMEN-SIGNAL-3443B645511EB15D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:77-93	wrapper_or_proxy	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	85	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
LIMEN-SIGNAL-34515E51EA679F84	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:16-32	wrapper_or_proxy	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	24	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
LIMEN-SIGNAL-34728E7A198D363F	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md:2036-2052	wrapper_or_proxy	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md	2044	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
LIMEN-SIGNAL-34D638458E46875E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:63-79	wrapper_or_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	71	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
LIMEN-SIGNAL-34D6B9486465C2E7	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3293-3309	wrapper_or_proxy	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	3301	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
LIMEN-SIGNAL-3501F34BF0353485	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_HARDENING_SUMMARY.csv:1-15	wrapper_or_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_HARDENING_SUMMARY.csv	7	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
LIMEN-SIGNAL-3536B5655E6AB6BC	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:5-21	wrapper_or_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	13	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
LIMEN-SIGNAL-35B19FBF8327BF26	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:2741-2757	wrapper_or_proxy	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2749	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact
LIMEN-SIGNAL-35FBC74A5FF50501	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_CANDIDATE_MATRIX_DELTA.csv:70-86	source_pointer_or_wrapper	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_CANDIDATE_MATRIX_DELTA.csv	78	Row points toward a source but does not itself expose a named reviewable surface yet.	must resolve direct public source before promotion	extract the named underlying source before re-queueing
LIMEN-SIGNAL-361B1D4595D91A3C	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:36-52	source_pointer_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	44	Wrapper/queue metadata points toward source hunting targets but does not itself expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract the named underlying source before re-queueing
LIMEN-SIGNAL-363C837A51B09A19	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:2551-2567	source_pointer_or_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2559	Wrapper/queue metadata points toward source hunting targets but does not itself expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract the named underlying source before re-queueing
LIMEN-SIGNAL-369A13A8A7C005F0	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:52-68	source_pointer_or_wrapper	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	60	Wrapper/queue metadata points toward source hunting targets but does not itself expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract the named underlying source before re-queueing
LIMEN-SIGNAL-36E1BC08C125BA08	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:5-21	source_pointer_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	13	Wrapper/queue metadata points toward source hunting targets but does not itself expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract the named underlying source before re-queueing
LIMEN-SIGNAL-36FF17CD5897D095	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FINLAND_SOURCE_REFRESH.md:9-25	source_pointer_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FINLAND_SOURCE_REFRESH.md	17	Row points toward a source but does not itself expose a named reviewable surface yet.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract the named underlying source before re-queueing
LIMEN-SIGNAL-3756A9D3D89C0B13	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:3-19	source_pointer_or_wrapper	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	11	Wrapper/queue metadata points toward source hunting targets but does not itself expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract the named underlying source before re-queueing
LIMEN-SIGNAL-382CE89FAB3CC2D3	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3696-3712	source_pack_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	3704	Manifest placeholder names a source class but no reviewable named surface.	named surface not yet extracted	extract exact named source from local wrapper
LIMEN-SIGNAL-3880AEA0FC73F6FD	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3027-3043	source_pack_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	3035	Manifest placeholder names a source class but not a concrete surface.	named surface not yet extracted	extract exact named source from local wrapper
LIMEN-SIGNAL-39573BC5DEACC26C	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:37-53	source_pack_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	45	Country profile summarizes gaps but does not expose one named surface.	named surface not yet extracted	extract exact named source from local wrapper
LIMEN-SIGNAL-39E67F425C5605F5	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:35-51	wrapper_or_proxy_record	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	43	Research-queue row lists country source classes to find, not a named source surface yet.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
LIMEN-SIGNAL-3A38AA3235B50696	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_CANDIDATE_MATRIX_DELTA.csv:103-119	wrapper_or_proxy_record	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_CANDIDATE_MATRIX_DELTA.csv	111	Matrix-delta row names SAO/PDPA evidence but not the canonical underlying source rows.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
LIMEN-SIGNAL-3A5057AE6B3D67D1	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:61-77	wrapper_or_proxy_record	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	69	Research-queue row lists country source classes to find, not a named source surface yet.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
LIMEN-SIGNAL-3AA83B29FE886241	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md:2094-2110	wrapper_or_proxy_record	P2_article_relevance_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md	2102	Program-results row names Kratid guidance and caution but not a canonical source row.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
LIMEN-SIGNAL-3AC1AB5A5BFCD3E9	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:37-53	wrapper_or_proxy_record	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	45	Research-queue row lists country source classes to find, not a named source surface yet.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
LIMEN-SIGNAL-3B2A67C3411C5A49	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:57-73	research_queue_country_row	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	65	country research-queue row lists desired source families but no named reviewable source surface	surface existence cannot exceed queue-target wording	extract one named Mauritius source before review
LIMEN-SIGNAL-3B3DF31F20693BB3	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:27-43	country_index_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	35	country index row is a wrapper with review flags, not a named reviewable source surface	surface existence cannot exceed wrapper/index wording	extract one named Lithuania source before review
LIMEN-SIGNAL-3B40B78736D71A12	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:6-22	research_queue_country_row	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	14	country research-queue row lists desired Serbian surfaces but no named source surface	surface existence cannot exceed queue-target wording	extract one named Serbia official source before review
LIMEN-SIGNAL-3B92811EC72EAEB8	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:29-45	research_queue_country_row	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	37	country research-queue row lists desired Jordan source families but no named reviewable surface	surface existence cannot exceed queue-target wording	extract one named Jordan official source before review
LIMEN-SIGNAL-3BA1B0882FE480AA	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:30-46	research_queue_country_row	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	38	country research-queue row lists desired Liechtenstein surfaces but no named source surface	surface existence cannot exceed queue-target wording	extract one named Liechtenstein official source before review
LIMEN-SIGNAL-3BEC99D272091C71	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:34-50	country_matrix_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	42	observability matrix row is a wrapper with review flags, not a named reviewable source surface	surface existence cannot exceed matrix-wrapper wording	extract one named Malta source before review
LIMEN-SIGNAL-3BF242E400F806E9	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:25-41	research_queue_country_row	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	33	country research-queue row lists desired Dominica surfaces but no named source surface	surface existence cannot exceed queue-target wording	extract one named Dominica official source before review
LIMEN-SIGNAL-3C292A1353DF3FA5	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:2449-2465	generic_source_placeholder	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2457	local sources JSON only names a generic algorithm or AI register entry placeholder	surface existence cannot exceed placeholder wording	extract one named source surface from local source list
LIMEN-SIGNAL-3C8403FCB6304795	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:53-69	research_queue_country_row	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	61	country research-queue row lists desired Kiribati surfaces but no named source surface	surface existence cannot exceed queue-target wording	extract one named Kiribati official source before review
LIMEN-SIGNAL-3CA63065577282BF	unresolved_needs_parent_source_extraction		/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1086-1102	cached_html_fragment	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html	1094	cached HTML fragment mentions a sandbox label but does not expose a named stable reviewable surface here	surface existence cannot exceed fragment-level wording	extract the named source page from local cache metadata
LIMEN-SIGNAL-3CE09CF6E1E94A7E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:79-95	research_queue_prompt	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	87	Research queue row lists Anguilla search themes, not a concrete source surface.	query prompt only from local queue	extract named official source first
LIMEN-SIGNAL-3CE7FBA48A339B20	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:46-62	research_queue_prompt	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	54	Research queue row lists Fiji search themes, not a concrete source surface.	query prompt only from local queue	extract named official source first
LIMEN-SIGNAL-3D0DB6CB5BAC75F7	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:3545-3561	manifest_label	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	3553	Manifest label says algorithm or AI register entry but names no concrete source surface.	label only from local manifest metadata	extract the named register/source first
LIMEN-SIGNAL-3D606AE3E3A4C771	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/lane-06-jurisdiction-laws.manifest.json:11-27	manifest_label	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/lane-06-jurisdiction-laws.manifest.json	19	Manifest phrase names an automated-decision guidance regulator category but no concrete source surface.	label only from local manifest metadata	extract the named source first
LIMEN-SIGNAL-3D87925C425C4C24	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:39-55	research_queue_prompt	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	47	Research queue row lists Benin search themes, not a concrete source surface.	query prompt only from local queue	extract named official source first
LIMEN-SIGNAL-3D8BF9A2D2E5393E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:1572-1588	multi_source_examples	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	1580	Country profile lists multiple source examples but not one concrete source surface for this row.	example bundle only from local profile	extract the exact named source first
LIMEN-SIGNAL-3DA71B11B8070570	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:71-87	research_queue_prompt	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	79	Research queue row lists Tunisia search themes, not a concrete source surface.	query prompt only from local queue	extract named official source first
LIMEN-SIGNAL-3DB68243B01F1E2A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:58-74	research_queue_prompt	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	66	Research queue row lists Micronesia search themes, not a concrete source surface.	query prompt only from local queue	extract named official source first
LIMEN-SIGNAL-3E253C8387F98A72	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:59-75	research_queue_prompt	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	67	Research queue row lists Nauru search themes, not a concrete source surface.	query prompt only from local queue	extract named official source first
LIMEN-SIGNAL-3E46D78CA98F5E43	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:16-32	research_queue_prompt	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	24	Research queue row lists Honduras search themes, not a concrete source surface.	query prompt only from local queue	extract named official source first
LIMEN-SIGNAL-407594FD2F67BFDD	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-counts-v01-strict-window-20260522T160305Z.csv:3-19	wrapper_or_index	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-counts-v01-strict-window-20260522T160305Z.csv	11	Cause-count table points toward Retraction Watch but exposes no reviewable source page.	named surface not yet exposed in local metadata	extract named official source from local pack
LIMEN-SIGNAL-40A5ABF6A7A25C1E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:46-62	wrapper_or_index	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv	54	Score-change summary names institutions but not a concrete underlying source page.	named surface not yet exposed in local metadata	extract named official source from local pack
LIMEN-SIGNAL-40B3B9D27B8AB3F6	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:281-297	wrapper_or_index	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv	289	Score-change summary points to CNPD/LIST sources but does not expose one directly.	named surface not yet exposed in local metadata	extract named official source from local pack
