row_id	signal_id	promotion_gate	promotion_priority	promotion_resolution	linked_reviewed_case_id	linked_source_id	linked_source_role	hardening_score	dedupe_key	duplicate_url_count	source_url	url_recovery_status	url_recovery_source	source_host	source_surface_class	source_review_role	review_priority	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	next_action	required_hardening_step	forbidden_overread
SRPH-00027	LIMEN-SIGNAL-42E5F9083366E6E2	source_surface_anchor_only	P2	open_promotion_hardening				6	https://docs.pr.gov/files/prits/Cartas/CC2023-002%20Inteligencia%20Artificial.pdf	1	https://docs.pr.gov/files/prits/Cartas/CC2023-002%20Inteligencia%20Artificial.pdf	snippet_or_result	source_review_input	docs.pr.gov	regulator_or_public_authority	official_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv	177	PR,Puerto Rico,I10,PRITS Circular Letter CC-2023-002 AI-use report requirements,Puerto Rico Innovation and Technology Service (PRITS),,2026-05-31,official agency circular,positive	Row names a concrete official/regulator/institutional source surface.	Source-surface existence only; do not infer truth, legality, compliance, safety, prevalence, or ranking.	Queue bounded source-surface review using the named local surface.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00028	LIMEN-SIGNAL-A5251A607DE637C6	source_surface_anchor_only	P2	open_promotion_hardening				6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	json_field:url	origin_file_line	eur-lex.europa.eu	regulator_or_public_authority	official_legal_surface	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/legal-regulatory-latest.jsonl	1	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""eu-law"", ""content_hash"": ""08190b7a34196b6798c173bd514cde2307fffb4135e48a7582f96182a29e21b6"", ""content_type"": ""text/html; charset=UTF-8"", ""corpus_version"": ""v0.2-work"	local legal-regulatory record names a concrete EUR-Lex law surface suitable for bounded existence review.	source-surface existence only	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00029	LIMEN-SIGNAL-B4A33AF921F79859	source_surface_anchor_only	P2	open_promotion_hardening				6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	json_field:url	origin_file_line	eur-lex.europa.eu	regulator_or_public_authority	official EU law surface	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/law-regulator-latest.jsonl	4	"{""already_in_main_dataset"": false, ""category"": ""eu-law"", ""content_hash"": ""afd183a1b6125e4d184e072e97203b7b1fb49c669dcbb3804dbbf720eace5565"", ""content_type"": ""text/html; charset=UTF-8"", ""dates_found"": [], ""domain"": ""eur-lex.europa.eu"", ""erro"	Structured law/regulator row names a concrete official GDPR surface.	Surface existence/relevance only.	Keep for bounded source-surface review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00030	LIMEN-SIGNAL-C07B8CF3B3013B82	source_surface_anchor_only	P2	open_promotion_hardening				6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	json_field:url	origin_file_line	eur-lex.europa.eu	regulator_or_public_authority	official_law_surface	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/legal-regulatory-latest.jsonl	1	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""eu-law"", ""content_hash"": ""08190b7a34196b6798c173bd514cde2307fffb4135e48a7582f96182a29e21b6"", ""content_type"": ""text/html; charset=UTF-8"", ""dates_found"": [], ""domain"":"	Local row names a concrete official law or regulator surface.	source-surface existence review only	keep in direct source review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00031	LIMEN-SIGNAL-F08608D582FC4735	source_surface_anchor_only	P2	open_promotion_hardening				6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	json_field:url	origin_file_line	eur-lex.europa.eu	regulator_or_public_authority	official_source_surface	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/law-regulator-records.jsonl	30	"{""already_in_main_dataset"": false, ""category"": ""eu-law"", ""content_hash"": ""e082c1aafef9018e9286b29819193d5e32c0694eb7e619073ba377a8fbab0efc"", ""content_type"": ""text/html; charset=UTF-8"", ""dates_found"": [], ""domain"": ""eur-lex.europa.eu"", ""erro"	Row names a concrete official or institutional source surface suitable for bounded source-surface review.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	review named surface only	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00032	LIMEN-SIGNAL-F710A6588D9A2F98	source_surface_anchor_only	P2	open_promotion_hardening				6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	json_field:url	origin_file_line	eur-lex.europa.eu	regulator_or_public_authority	official_law_surface	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/law-regulator-records.jsonl	52	"{""already_in_main_dataset"": false, ""category"": ""eu-law"", ""content_hash"": ""afd183a1b6125e4d184e072e97203b7b1fb49c669dcbb3804dbbf720eace5565"", ""content_type"": ""text/html; charset=UTF-8"", ""dates_found"": [], ""domain"": ""eur-lex.europa.eu"", ""erro"	Local metadata names a concrete EUR-Lex law surface suitable for bounded review.	source-surface existence only	bounded source review if still needed	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00033	LIMEN-SIGNAL-7EB3C6188D8DCE56	source_surface_anchor_only	P2	open_promotion_hardening				6	https://mcit.gov.af/en/node/6937	2	https://mcit.gov.af/en/node/6937	snippet_or_result	source_review_input	mcit.gov.af	regulator_or_public_authority	official_direct_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	2758	"pallas-readiness-sprint-4,AF,Afghanistan,I10,Real time Data Management System Project,Ministry of Communications and Information Technology (MCIT),,2026-05-30,official project page,adjacent evidence,L,""Project page suggests publ"	Local metadata names a concrete official/regulator/institutional source surface suitable for bounded source-surface review.	Existence of the named source surface only.	Keep for bounded source review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00034	LIMEN-SIGNAL-D0ED3B46B62BC547	source_surface_anchor_only	P2	open_promotion_hardening				6	https://www.most.gov.cn/	2	https://www.most.gov.cn/	snippet_or_result	source_review_input	most.gov.cn	court_or_tribunal	official_direct_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	228	CN,China,I03,National new-generation AI innovation and development pilot zones,Ministry of Science and Technology,,2026-05-30,ministry programme / pilot zones,Pilot zones show AI experimentation capacity but are not equivalent to a form	Local metadata names a concrete official, court, regulator, ministry, register, or procurement surface suitable for bounded source-surface review.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep in bounded direct source-surface review set	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00035	LIMEN-SIGNAL-141F019951956E0C	source_surface_anchor_only	P2	open_promotion_hardening				6	https://www.nacsa.gov.my/legal.php	2	https://www.nacsa.gov.my/legal.php	snippet_or_result	source_review_input	nacsa.gov.my	regulator_or_public_authority	official_legal_page	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3243	pallas-readiness-sprint-4,MY,Malaysia,I10,Cyber incident notification and risk assessment/audit regulations,National Cyber Security Agency Malaysia,,2026-05-30,national cyber authority legal page,Adjacent evidence-maturity evi	Named NACSA legal page is a concrete official source surface.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claims	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00036	LIMEN-SIGNAL-D3DBB09D17CE25B8	source_surface_anchor_only	P2	open_promotion_hardening				6	https://www.nacsa.gov.my/legal.php	2	https://www.nacsa.gov.my/legal.php	snippet_or_result	source_review_input	nacsa.gov.my	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv	510	MY,Malaysia,I10,Cyber incident notification and risk assessment/audit regulations,National Cyber Security Agency Malaysia,,2026-05-30,national cyber authority legal page,Adjacent evidence-maturity evidence,H,Cyber rules establ	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00037	LIMEN-SIGNAL-AF486869707995EB	source_surface_anchor_only	P2	open_promotion_hardening				6	https://ombudsman.ky/data-protection	2	https://ombudsman.ky/data-protection	snippet_or_result	source_review_input	ombudsman.ky	regulator_or_public_authority	official_regulator_page	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	2319	pallas-readiness-sprint-3,KY,Cayman Islands,I02,Data Protection,Cayman Islands Ombudsman,,2026-05-30,regulator page,data protection authority capacity,H,Ombudsman handles Data Protection Act oversight and breach reporting; r	Named regulator page is a concrete direct source surface.	Existence of named source surface only	open bounded source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00038	LIMEN-SIGNAL-E013B72CE45C903D	source_surface_anchor_only	P2	open_promotion_hardening				6	https://ombudsman.ky/data-protection	2	https://ombudsman.ky/data-protection	snippet_or_result	source_review_input	ombudsman.ky	regulator_or_public_authority	direct_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	571	KY,Cayman Islands,I02,Data Protection,Cayman Islands Ombudsman,,2026-05-30,regulator page,data protection authority capacity,H,Ombudsman handles Data Protection Act oversight and breach reporting; relevant adjacent regulator	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00039	LIMEN-SIGNAL-CD4AB19DB32DA97F	source_surface_anchor_only	P2	open_promotion_hardening				6	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	7	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	snippet_or_result	source_review_input	palaucourts.gov.pw	court_or_tribunal	official_direct_surface	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/justice-sector-ai-seed-promotion-board-v0.1.tsv	3	2026-06-08T07:25:12Z limen-continuous-experiments pw-judiciary-ai-policy-pdf pallas /srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv:203 Palau en 200	Local metadata names a concrete official, court, regulator, ministry, register, or procurement surface suitable for bounded source-surface review.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep in bounded direct source-surface review set	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00040	LIMEN-SIGNAL-CDCE4C397DE0D22A	source_surface_anchor_only	P2	open_promotion_hardening				6	https://www.rbf.gov.fj/press-release-no-25-reserve-bank-launches-regulatory-sandbox-and-invites-innovative-solutions-for-fijis-financial-sector/	2	https://www.rbf.gov.fj/press-release-no-25-reserve-bank-launches-regulatory-sandbox-and-invites-innovative-solutions-for-fijis-financial-sector/	snippet_or_result	source_review_input	rbf.gov.fj	court_or_tribunal	official_direct_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv	125	FJ,Fiji,I10,RBF regulatory sandbox launch evidence lifecycle-adjacent controls,Reserve Bank of Fiji,,2026-05-31,offi	Local metadata names a concrete official, court, regulator, ministry, register, or procurement surface suitable for bounded source-surface review.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep in bounded direct source-surface review set	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00041	LIMEN-SIGNAL-CEFCD5772DE1571E	source_surface_anchor_only	P2	open_promotion_hardening				6	https://www.secp.gov.pk/document/regulatory-sandbox-guidelines-2019/	1	https://www.secp.gov.pk/document/regulatory-sandbox-guidelines-2019/	snippet_or_result	source_review_input	secp.gov.pk	court_or_tribunal	official_direct_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	946	batch-17-tr-pk,official/legal/regulatory,candidate score-bearing source,source hardening before score update,PK,Pakistan,Official/legal/regulatory,Regulatory Sandbox Guidelines 2019,SECP,,2019	Local metadata names a concrete official, court, regulator, ministry, register, or procurement surface suitable for bounded source-surface review.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep in bounded direct source-surface review set	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00042	LIMEN-SIGNAL-92DFE19A95610ABB	source_surface_anchor_only	P2	open_promotion_hardening				6	https://uoou.gov.cz/en/	1	https://uoou.gov.cz/en/	snippet_or_result	source_review_input	uoou.gov.cz	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	313	batch-15-us-pl,transparency/evidence,candidate score-bearing source,source hardening before score update,CZ,Czechia,official/legal/regulatory,Office for Personal Data Protection,UOOU,,2024,official,primary,high,Data protection authority;	Names a concrete official regulator surface suitable for bounded source-surface review.	surface existence only; no truth, legality, compliance, safety, prevalence, or ranking claim	keep in bounded direct-source review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00043	LIMEN-SIGNAL-5C859F8D534EA00C	source_surface_anchor_only	P2	open_promotion_hardening				5	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	2	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	json_field:url	origin_file_line	ai-act-service-desk.ec.europa.eu	regulator_or_public_authority	regulatory_sandbox_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/runtime/lanes/law-regulator-failed-latest.jsonl	36	"{""already_in_main_dataset"": false, ""category"": ""eu-ai-sandbox"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""ai-act-service-desk.ec.europa.eu"", ""error"": ""URLError(gaierror(-3, 'Temporary failure in name resoluti"	row names a concrete regulator or official sandbox surface in local metadata	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	queue bounded direct source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00044	LIMEN-SIGNAL-630038A94D65CF31	source_surface_anchor_only	P2	open_promotion_hardening				5	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	6	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	json_field:url	origin_file_line	ai-act-service-desk.ec.europa.eu	regulator_or_public_authority	named_direct_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/runtime/lanes/law-regulator-failed-latest.jsonl	35	"{""already_in_main_dataset"": false, ""category"": ""eu-ai-sandbox"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""ai-act-service-desk.ec.europa.eu"", ""error"": ""URLError(gaierror(-3, 'Temporary failure in name resoluti"	Names a concrete official or institutional surface suitable for bounded source review.	source-surface existence only; no incident or compliance inference	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00045	LIMEN-SIGNAL-4FDD29B8BDCD51E5	source_surface_anchor_only	P2	open_promotion_hardening				5	https://ai.gov.my/governance/	2	https://ai.gov.my/governance/	snippet_or_result	source_review_input	ai.gov.my	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3244	"pallas-readiness-sprint-4,MY,Malaysia,I10,Governance page: AI governance principles,Malaysia National AI Office,,2026-05-30,official AI office page,Partial AI evidence-control evidence,M,""Governance text identifies privacy bias acc"	row names a concrete official or institutional source surface	surface existence/context only; do not infer legality, prevalence, or deployment truth	open bounded source packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00046	LIMEN-SIGNAL-952215834554A9CB	source_surface_anchor_only	P2	open_promotion_hardening				5	https://anap.gov.ro/ro/	1	https://anap.gov.ro/ro/	snippet_or_result	source_review_input	anap.gov.ro	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1554	pallas-readiness-sprint-2,RO,Romania,I08,ANAP official website,National Agency for Public Procurement (ANAP),,2026-05-30,public procurement authority,Public procurement institutional baseline relevant to AI procurement governance.,M,No A	Names a concrete official or institutional source surface suitable for bounded source-surface review.	source-surface existence only	keep in direct-source queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00047	LIMEN-SIGNAL-2601288FCBB8152A	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.apda.ad/resolucions	1	https://www.apda.ad/resolucions	snippet_or_result	source_review_input	apda.ad	regulator_or_public_authority	direct_surface	P3_candidate_review	residual-weird	AI incident	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	8	AD,Andorra,I02;I10,Resolucions i posicionament de l’APDA,Agència Andorrana de Protecció de Dades,,2026-05-31,regulator website,positive evidence,M,Public page states APDA publishes resolutions for public bodies and relevant categ	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00048	LIMEN-SIGNAL-1B53951EF8AC1B90	source_surface_anchor_only	P2	open_promotion_hardening				5	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	3	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	snippet_or_result	source_review_input	asic.gov.au	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	52	"AU,Australia,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-31,regulator_sandbox,adjacent_financial_regulatory_sandbox,H,""Accessible official"	Local row names a concrete official, regulator, institutional, or legal source surface suitable for bounded direct-source review.	Supports only source-surface existence and narrow descriptive posture from the local record, not incident truth, legality, compliance, deployment certainty, prevalence, or ranking.	Carry into reviewed-core triage with bounded wording and keep the local row as provenance anchor.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00049	LIMEN-SIGNAL-43945D32CAD565D2	source_surface_anchor_only	P2	open_promotion_hardening				5	https://asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	1	https://asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	snippet_or_result	source_review_input	asic.gov.au	regulator_or_public_authority	official_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv	94	"NF,Norfolk Island,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-31,parent_state_regulatory_sandbox,limited-context,L,""Offi"	Row names a concrete official/regulator/institutional source surface.	Source-surface existence only; do not infer truth, legality, compliance, safety, prevalence, or ranking.	Queue bounded source-surface review using the named local surface.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00050	LIMEN-SIGNAL-45A7E4F6DAF1E4F0	source_surface_anchor_only	P2	open_promotion_hardening				5	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	3	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	snippet_or_result	source_review_input	asic.gov.au	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	87	pallas-readiness-sprint-1,AU,Australia,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-30,regulator sandbox,Primary evidence for an operationa	Concrete official or institutional surface named locally: ASIC enhanced regulatory sandbox.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep in bounded source-surface review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
