queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BPSE-00802	LIMEN-SIGNAL-859A3434B2971A05	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:8	India research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	wrapper_or_proxy_to_source	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	8
BPSE-00811	LIMEN-SIGNAL-884A5B0DFDD4B6FA	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:46	Belize research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	46
BPSE-00812	LIMEN-SIGNAL-8871DD12E9C23FB5	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:3539	South Korea country JSON summary placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	3539
BPSE-00813	LIMEN-SIGNAL-88B360E15D1FD581	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:76	Suriname research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	76
BPSE-00814	LIMEN-SIGNAL-88B9DC710287E1D7	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:53	Egypt research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	53
BPSE-00815	LIMEN-SIGNAL-88C0389188FEFA18	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:52	Cook Islands research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	52
BPSE-00816	LIMEN-SIGNAL-8945DFDE6A5304F4	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:25	Mayotte research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	25
BPSE-00817	LIMEN-SIGNAL-896F3ACA87C623D7	country_gap_no_parent_source		Pitcairn Islands country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:71	Country queue row lists generic Pitcairn AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	local_metadata_only	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	71
BPSE-00818	LIMEN-SIGNAL-89BCEE654D13D37D	country_gap_no_parent_source		Kyrgyzstan country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:16	Country queue row lists generic Kyrgyzstan AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	local_metadata_only	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	16
BPSE-00819	LIMEN-SIGNAL-89BFAB725FAA5D03	country_gap_no_parent_source		Ethiopia country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:23	Country queue row lists generic Ethiopia AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	local_metadata_only	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	23
BPSE-00820	LIMEN-SIGNAL-8C24915371F7EDB2	country_gap_no_parent_source		Zambia country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:83	Country queue row lists generic Zambia AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	83
BPSE-00821	LIMEN-SIGNAL-8CF6BE036E52A69E	country_gap_no_parent_source		American Samoa country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:86	Country queue row lists generic American Samoa AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	86
BPSE-00822	LIMEN-SIGNAL-8CF7C67F566B0FBE	country_gap_no_parent_source		Yemen hardening-summary profile row	PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:64	Country hardening summary is a score/profile placeholder with negative findings and no extractable parent URL.	processing-state only; no source claim	Leave to human/lane source-refresh selection if a specific source is needed.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	64
BPSE-00828	LIMEN-SIGNAL-904CBC58222242DB	country_gap_no_parent_source		Gabon country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:55	Country queue row lists generic Gabon AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	55
BPSE-00830	LIMEN-SIGNAL-910E9520C04C95B7	country_gap_no_parent_source		Cook Islands country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:52	Country queue row lists generic Cook Islands AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	52
BPSE-00831	LIMEN-SIGNAL-918AD0291C076952	country_gap_no_parent_source		Palau country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:69	Country queue row lists generic Palau AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	69
BPSE-00832	LIMEN-SIGNAL-919AECF669E3604C	country_gap_no_parent_source		Israel country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:6	Country queue row lists generic Israel AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	6
BPSE-00833	LIMEN-SIGNAL-91B33E07DF7A5479	country_gap_no_parent_source		Jersey country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:10	Country queue row lists generic Jersey AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	10
BPSE-00834	LIMEN-SIGNAL-91CF8E36B3141810	country_gap_no_parent_source		Burkina Faso country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:49	Country queue row lists generic Burkina Faso AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	49
BPSE-00836	LIMEN-SIGNAL-92156086718905B1	country_gap_no_parent_source		Saint Helena, Ascension and Tristan da Cunha country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:72	Country queue row lists generic Saint Helena AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	72
BPSE-00838	LIMEN-SIGNAL-92215AB54A964767	country_gap_no_parent_source		Cayman Islands country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:51	Country queue row lists generic Cayman Islands AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	51
BPSE-00839	LIMEN-SIGNAL-923D12189F36EF1B	country_gap_no_parent_source		Iceland country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:21	Country queue row lists generic Iceland AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	21
BPSE-00840	LIMEN-SIGNAL-9270D7872D212D9C	country_gap_no_parent_source		Tuvalu country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:80	Country queue row lists generic Tuvalu AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	80
BPSE-00841	LIMEN-SIGNAL-929534A4819E62E5	country_gap_no_parent_source		Iceland research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:21	Wishlist/query row names no concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	direct_surface_candidate	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	21
BPSE-00842	LIMEN-SIGNAL-92FEAF3A07396438	country_gap_no_parent_source		Ethiopia research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:23	Wishlist/query row names no concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	23
BPSE-00844	LIMEN-SIGNAL-934F907A87DFA143	country_gap_no_parent_source		Albania research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:29	Wishlist/query row names no concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	29
BPSE-00849	LIMEN-SIGNAL-94752C9FC870827D	country_gap_no_parent_source		Zimbabwe research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:84	Research queue row is a query scaffold with no concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	research_queue_prompt	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	84
BPSE-00850	LIMEN-SIGNAL-94759162539639E3	country_gap_no_parent_source		Niue research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:68	Research queue row is a query scaffold with no concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	research_queue_prompt	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	68
BPSE-00851	LIMEN-SIGNAL-94A740734500B5B2	country_gap_no_parent_source		Sweden research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:5	Research queue row is a query scaffold with no concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	research_queue_prompt	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	5
BPSE-00852	LIMEN-SIGNAL-94A8714204ACA5CC	country_gap_no_parent_source		Micronesia research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:66	Research queue row is a query scaffold with no concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	research_queue_prompt	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	66
BPSE-00856	LIMEN-SIGNAL-94F0C4A203FCA8B8	country_gap_no_parent_source		Zimbabwe research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:84	Research queue row is a query scaffold with no concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	research_queue_prompt	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	84
BPSE-00857	LIMEN-SIGNAL-956477A5CC76D542	country_gap_no_parent_source		San Marino research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:41	Local row names only query families, not a concrete source URL.	processing-state only; no source/case claim	Leave queued or separately consult source pack.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	wrapper / country-profile artifact	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	41
BPSE-00860	LIMEN-SIGNAL-95A830EA05CDFDFC	country_gap_no_parent_source		Gambia research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:56	Local row names only query families, not a concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	wrapper / country-profile artifact	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	56
BPSE-00862	LIMEN-SIGNAL-95CC920244F1BF00	country_gap_no_parent_source		Belarus research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:45	Local row names only query families, not a concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	wrapper / country-profile artifact	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	45
BPSE-00865	LIMEN-SIGNAL-9624B49EBD1C6752	country_gap_no_parent_source		Algeria country research-queue placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:42	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	wrapper / country-profile artifact	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	42
BPSE-00868	LIMEN-SIGNAL-9660DE770EAD25CF	country_gap_no_parent_source		Laos country research-queue placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:19	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	wrapper / country-profile artifact	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	19
BPSE-00869	LIMEN-SIGNAL-968B4CD386BD80A7	country_gap_no_parent_source		Bolivia country research-queue placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:18	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	wrapper / country-profile artifact	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	18
BPSE-00871	LIMEN-SIGNAL-96B93EA598E0ABFE	country_gap_no_parent_source		Ivory Coast country research-queue placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:60	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	wrapper / country-profile artifact	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	60
BPSE-00873	LIMEN-SIGNAL-973AA841A58DF6ED	country_gap_no_parent_source		Kosovo country research-queue placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:62	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	source_pack_or_country_profile	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	62
BPSE-00874	LIMEN-SIGNAL-97412D47835340CB	country_gap_no_parent_source		Zimbabwe country research-queue placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:84	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	source_pack_or_country_profile	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	84
BPSE-00875	LIMEN-SIGNAL-977C09B3FC5D1C46	country_gap_no_parent_source		Vietnam country research-queue placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:12	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	country_profile_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	12
BPSE-00876	LIMEN-SIGNAL-978AE8A176126E2C	country_gap_no_parent_source		Guatemala country score/profile placeholder	PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:150	score/index row gives country-level gaps and warnings but no explicit parent URL	score/profile status only	resolve through source-pack row if a parent source is needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	source_pack_or_country_profile	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	150
BPSE-00878	LIMEN-SIGNAL-983EEA3868A9DBDB	country_gap_no_parent_source		Algeria country research-queue placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:42	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	source_pack_or_country_profile	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	42
BPSE-00881	LIMEN-SIGNAL-9AE5055F3B785ED3	country_gap_no_parent_source		Azerbaijan country score-delta placeholder	PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv:26	score-delta row records negative algorithm-register finding without an explicit parent URL	score-hardening note only	resolve through source-pack row if a parent source is needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	source_pack_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv	26
BPSE-00882	LIMEN-SIGNAL-9B936E2739916ABC	country_gap_no_parent_source		Spain country research-queue placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:4	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	wrapper_or_proxy_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	4
BPSE-00883	LIMEN-SIGNAL-9BC692EB5053E90C	country_gap_no_parent_source		Fiji country research-queue placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:54	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	wrapper_or_proxy_surface	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	54
BPSE-00885	LIMEN-SIGNAL-9C38393D68769C53	country_gap_no_parent_source		Tanzania country research-queue placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:77	country queue row contains search strings/source families only; no explicit parent URL	source-direction only from local queue row	resolve through a separate named-source review if needed	20260616T122353Z-lane5-af697998	P2_article_relevance_review	wrapper_or_proxy_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	77
BPSE-00888	LIMEN-SIGNAL-9C73E2432C750FEA	country_gap_no_parent_source		Chad country profile placeholder	PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:405; source examples 410	country profile names example source families but provides no explicit parent URL on the row/context	profile/source-direction only	resolve through the frozen source pack before review	20260616T122353Z-lane5-af697998	P2_article_relevance_review	direct_surface_candidate	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md	405
BPSE-00892	LIMEN-SIGNAL-9C9324BB05AECF12	country_gap_no_parent_source		South Sudan country profile gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:1890-1895	Profile records gaps and generic source examples, but no automated-decision parent URL.	country gap/profile/score placeholder only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Leave unresolved unless a source-pack row exposes a concrete URL.	20260616T122413Z-lane3-81f6571a	P2_article_relevance_review	needs_source_resolution	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	1890
BPSE-00893	LIMEN-SIGNAL-9C9C36AA1A6EEA19	country_gap_no_parent_source		Fiji country profile gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:666-671	Profile says no public algorithm register was identified and gives no I05 URL.	country gap/profile/score placeholder only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Use only as gap/negative context; do not open direct-source review.	20260616T122413Z-lane3-81f6571a	P2_article_relevance_review	direct_surface_candidate	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md	666
BPSE-00914	LIMEN-SIGNAL-A060EE61287F930C	country_gap_no_parent_source		Nauru research-queue search targets	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:67	Research queue row lists search targets only and no concrete parent URL.	unresolved source-direction only	manual source discovery required	20260616T122506Z-lane6-0430e943	P2_article_relevance_review	index_row	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	67
