row_id	signal_id	url_extraction_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
SRPH-01087	LIMEN-SIGNAL-1EC8B40BD488FB8D	url_extracted	https://privacy.gov.ph/wp-content/uploads/2025/02/Advisory-2024.12.19-Guidelines-on-Artificial-Intelligence-w-SGD.pdf	privacy.gov.ph	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:22928	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01088	LIMEN-SIGNAL-1FDA47A2B92CA14D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1283	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	parent_source_extraction_or_hold
SRPH-01089	LIMEN-SIGNAL-21EA23A42E2B4324	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:378	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source surface exists locally as named; no substantive legality/compliance/safety/prevalence claim	parent_source_extraction_or_hold
SRPH-01090	LIMEN-SIGNAL-2468F9E810CB0598	source_path_is_snapshot_only			/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/01-introduction-to-the-artificial-regulation.txt:8	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Surface existence only; no truth, legality, compliance, prevalence, or ranking inference.	parent_source_extraction_or_hold
SRPH-01091	LIMEN-SIGNAL-248AB1D4C4B106D4	url_extracted	https://www.odpc.go.ke/odpc-joins-delegates-as-kenya-hosts-inaugural-ai-and-software-summit/	www.odpc.go.ke	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:26762	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01092	LIMEN-SIGNAL-248CC34BFB9A5F95	url_extracted	https://www.gov.br/anpd/pt-br/assuntos/noticias/publicado-edital-para-participacao-em-sandbox-regulatorio-em-inteligencia-artificial	www.gov.br	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z:4217	explicit http(s) URL recovered from local row/context	source-surface existence/posture only	source_surface_review_only_no_case_promotion
SRPH-01093	LIMEN-SIGNAL-25169FE73482EF18	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:288	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only	parent_source_extraction_or_hold
SRPH-01094	LIMEN-SIGNAL-25412A68D532E089	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:1408	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only	parent_source_extraction_or_hold
SRPH-01095	LIMEN-SIGNAL-254C692B8F64A607	url_extracted	https://www.pdpc.go.tz/en/	www.pdpc.go.tz	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:28742	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01096	LIMEN-SIGNAL-25D1C5CE6D388592	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	www.fca.org.uk	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:3114	explicit http(s) URL recovered from local row/context	source-surface existence/posture only	source_surface_review_only_no_case_promotion
SRPH-01097	LIMEN-SIGNAL-2946E98382511B36	url_extracted	https://www.industry.gov.au/publications/voluntary-ai-safety-standard/10-guardrails	www.industry.gov.au	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-au-voluntary-ai-safety-standard__1__www.industry.gov.au__direct_public_fetch__0610609eeb7b320e.html:4097	local HTML exposes canonical/og URL	source-surface existence review only	source_surface_review_only_no_case_promotion
SRPH-01098	LIMEN-SIGNAL-2CAA28283987D4E1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:292	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01108	LIMEN-SIGNAL-5392B80605BBCE52	url_extracted	https://www.boz.zm/financial-stability/regulatory-sandbox	Bank of Zambia Regulatory Sandbox	PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv line 789	Local ZM source-refresh row gives explicit BoZ regulatory sandbox URL.	source surface existence/posture only	Use as sectoral financial-sandbox surface; do not treat as AI-specific.
SRPH-01109	LIMEN-SIGNAL-5CCF11F9E80E2E89	url_extracted	https://aesia.digital.gob.es/en/guides	AESIA guides	hermes-v02-expansion-seeds.json line 3250	Seed row explicitly lists AESIA guides URL for Spanish sandbox-guidance surface.	surface existence only	Use guide landing URL; keep sandbox-output claims non-binding and bounded.
SRPH-01110	LIMEN-SIGNAL-5DA1F28F3C9F7A6F	url_extracted	https://www.industry.gov.au/publications/voluntary-ai-safety-standard/10-guardrails	Australia Voluntary AI Safety Standard guardrails	snapshot HTML canonical line 16	Local snapshot HTML has explicit canonical URL for the official policy page.	must resolve the underlying source before any reviewed example or paper claim	Use canonical source URL; limit to policy/guidance surface posture.
SRPH-01111	LIMEN-SIGNAL-68E50BE96E50A491	duplicate_or_existing_core	https://adilet.zan.kz/rus/docs/V2600038422	Adilet / Ministry of Artificial Intelligence and Digital Development	source-reviewed-promotion-hardening-v0.1.tsv line 168; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv line 4569	Later reviewed-core/source-refresh lineage already resolves KZ I05 to an explicit Adilet URL; the queue card itself remains metadata-only.	source posture only	Point this row to existing core lineage rather than re-opening KZ queue seed.
SRPH-01112	LIMEN-SIGNAL-6FDE69E6105F3216	url_extracted	https://aesia.digital.gob.es/en/guides	AESIA guides from Spanish AI regulatory sandbox pilot	hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z line 3250	Backup seed contains explicit AESIA guides URL; nearby line 3270 also lists the practical-guides resource page.	Source-surface existence only; no truth, legality, safety, compliance, or prevalence inference.	Use AESIA guide URL and optionally crosswalk to practical-guides page.
SRPH-01113	LIMEN-SIGNAL-72B5A4AE57D3DD22	url_extracted	https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai	AI Act | Shaping Europe’s digital future	analysis/verification/p0-source-packs/p0-verification-source-packs-v0.2.md line 33	Source-pack index maps the local raw text snapshot to the explicit Commission AI Act page URL.	surface existence only; no truth/compliance inference	Use index URL as parent source for the raw snapshot.
SRPH-01114	LIMEN-SIGNAL-774F1C8CAAE8D57C	url_extracted	http://data.europa.eu/eli/reg/2016/679/oj	EUR-Lex GDPR legal resource	source-cache b70dd85399aee62844e380d6.html lines 52-57	Cached official legal HTML exposes explicit ELI URL for Regulation 2016/679.	Surface existence/posture only from local metadata.	Deduplicate with other GDPR rows; do not promote to compliance/legal conclusions.
SRPH-01115	LIMEN-SIGNAL-7E120D57A1E90F3D	url_extracted	https://www.rbf.gov.fj/fintech-regulatory-sandbox-guideline/	Reserve Bank of Fiji FinTech Regulatory Sandbox Guideline	PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv line 117	Local Fiji source-refresh row gives explicit RBF sandbox guideline URL.	existence/posture only; no truth, legality, compliance, safety, prevalence, or ranking inference	Use as sectoral fintech-sandbox source; no AI-specific sandbox claim.
SRPH-01116	LIMEN-SIGNAL-8BF7ECEC6204F501	url_extracted	https://www.sca.gov.ae/en/regulations/fintech-regulatory-sandbox	FinTech Regulatory Sandbox - Capital Market Authority / Securities and Commodities Authority	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:3762	Local source-refresh row explicitly gives official regulator sandbox URL.	surface existence/reviewability only	Use named URL for bounded source-surface hardening only.
SRPH-01117	LIMEN-SIGNAL-8C1EFF0941EDE751	url_extracted	https://www.digdir.no/kunstig-intelligens/digdir-lanserer-tverrsektoriell-oversikt-over-offentlig-ki-bruk/4331	Digdir lanserer tverrsektoriell oversikt over offentlig KI-bruk	/srv/tyche/pallas/pallas-ai-agent-observatory/prompts/waves/pallas-hardening-sprint-14/no-source-hardening.md:61	Local hardening prompt and seed metadata explicitly give Digdir overview URL.	surface existence/reviewability only	Use named URL for bounded source-surface hardening only; translation-aware review may be needed.
SRPH-01118	LIMEN-SIGNAL-99524C81A8208BFD	url_extracted	https://aesia.digital.gob.es/storage/media/07-data-and-data-governance-guideline.pdf	AESIA 07 Data and Data Governance Guideline	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-links.json:8	Local AESIA guide link list maps the text file to explicit PDF URL.	bounded source-surface existence only	Use named PDF URL for bounded source-surface hardening only.
SRPH-01119	LIMEN-SIGNAL-9A89D2425048587A	url_extracted	https://aesia.digital.gob.es/storage/media/07-data-and-data-governance-guideline.pdf	AESIA 07 Data and Data Governance Guideline	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-links.json:8	Local AESIA guide link list maps the text file to explicit PDF URL.	bounded source-surface existence only	Use named PDF URL for bounded source-surface hardening only.
SRPH-01120	LIMEN-SIGNAL-B42E737EE7263BEF	url_extracted	https://www.boz.zm/financial-stability/regulatory-sandbox	Regulatory Sandbox - Bank of Zambia	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv:302	Local source-refresh row explicitly gives Bank of Zambia sandbox URL.	source-surface existence only from local metadata/files	Use named URL for bounded source-surface hardening only.
SRPH-01121	LIMEN-SIGNAL-BA0359589CBE748D	wrapper_needs_parent_source		Jordan observability research queue query wrapper	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:37	Row is a query/research-queue wrapper with no explicit public URL in local row or nearby context.	May claim only that this named source surface exists locally for bounded source-surface review.	Resolve a concrete Jordan parent source from local source packs before source-surface hardening.
SRPH-01122	LIMEN-SIGNAL-C3CE67F1E6CB4B45	url_extracted	https://aesia.digital.gob.es/en/guides	AESIA guides from the Spanish AI regulatory sandbox pilot	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z:1937-1939	Local seed metadata explicitly gives AESIA guides URL.	source-surface existence only; do not infer truth, legality, safety, compliance, prevalence, or ranking	Use named URL for bounded source-surface hardening only.
SRPH-01123	LIMEN-SIGNAL-C6DFB33B4423D530	url_extracted	https://aesia.digital.gob.es/storage/media/a6cb3106-da51-4044-84da-c6b1bebe98d9.pdf	AESIA Practical guide and examples to understand AI Act	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-links.json:18; /srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-page.html:431	Local AESIA guide links/page explicitly map the text snapshot to the PDF URL.	surface existence only; no legal-effect inference	Use named PDF URL for bounded source-surface hardening only.
SRPH-01124	LIMEN-SIGNAL-C9D152CAF4DACFB0	url_extracted	https://aesia.digital.gob.es/en/guides	AESIA guides from the Spanish AI regulatory sandbox pilot	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z:3249-3251	Local seed metadata explicitly gives AESIA guides URL.	surface existence only; no legality, safety, prevalence, or compliance inference	Use named URL for bounded source-surface hardening only.
SRPH-01125	LIMEN-SIGNAL-D9A97C627EF0E81C	url_extracted	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	Policy on the Use of Artificial Intelligence in the Courts - Supreme Court of Palau	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1619	Local source-refresh row explicitly gives official judiciary AI policy PDF URL.	Source-surface existence/posture only.	Use named PDF URL for bounded source-surface hardening only.
SRPH-01126	LIMEN-SIGNAL-6264FD249FFF5DC8	url_extracted	https://y7a5w.videomarketingplatform.co/v.ihtml/player.html?photo_id=87308133&amp;autoPlay=0&amp;autoMute=0&amp;token=350476fed457a34a9c47d6eb1e957d6d	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1140	explicit http(s) URL recovered from local row/context	source-surface existence only; no truth/compliance/prevalence inference	source_surface_review_only_no_case_promotion
SRPH-01127	LIMEN-SIGNAL-666E5E8A22425B8B	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:768	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no truth, prevalence, legality, or compliance inference	parent_source_extraction_or_hold
SRPH-01128	LIMEN-SIGNAL-672D04BC5750D4FE	url_extracted	https://ai.hel.fi/en/	ai.hel.fi	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z:2589	explicit http(s) URL recovered from local row/context	source-surface existence only; no truth, prevalence, legality, or compliance inference	source_surface_review_only_no_case_promotion
SRPH-01129	LIMEN-SIGNAL-6A2A8CA097BBA60D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2250	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01130	LIMEN-SIGNAL-6A6FC003B05055B7	url_extracted	https://accelerate.ee/wp-content/uploads/2024/10/254753-taltech-production-engineering-demo-centre.jpg	Accelerate Estonia	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/06/066b271978d9b786e8b56fab.html:188	explicit http(s) URL recovered from local row/context	bounded existence/relevance of source surface only	source_surface_review_only_no_case_promotion
SRPH-01131	LIMEN-SIGNAL-6AE455ACFABA3BFE	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:998	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01132	LIMEN-SIGNAL-6B184B7B093954D8	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:210	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Surface existence only; no incident truth, legality, compliance, safety, prevalence, or ranking inference.	parent_source_extraction_or_hold
SRPH-01133	LIMEN-SIGNAL-6D012B74BD33EA8F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:320	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only	parent_source_extraction_or_hold
SRPH-01134	LIMEN-SIGNAL-6D7A733EF796D293	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_COUNTRY_SCORE_DELTA.csv:144	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only	parent_source_extraction_or_hold
SRPH-01135	LIMEN-SIGNAL-6DDEFE8B856FE7A1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2020	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01136	LIMEN-SIGNAL-76B680076456284C	url_extracted	https://accelerate.ee/wp-content/themes/accelerate-estonia-wp-theme/dist/static/illustration-w-text-blue_illustration.svg	Accelerate Estonia	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/06/066b271978d9b786e8b56fab.html:218	explicit http(s) URL recovered from local row/context	Surface existence/posture only from local metadata.	source_surface_review_only_no_case_promotion
SRPH-01137	LIMEN-SIGNAL-76E423385D15BE0B	url_extracted	https://www.consilium.europa.eu/en/press/press-releases/2026/05/07/artificial-intelligence-council-and-parliament-agree-to-simplify-and-streamline-rules/	www.consilium.europa.eu	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/seeds/external-lanes-seeds.json:485	explicit http(s) URL recovered from local row/context	Surface existence/posture only from local metadata.	source_surface_review_only_no_case_promotion
SRPH-01138	LIMEN-SIGNAL-77765B5DE99A379D	url_extracted	http://purl.org/rss/1.0/modules/content/	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:12	explicit http(s) URL recovered from local row/context	Source-surface existence only; no substantive truth, legality, compliance, or prevalence claim.	source_surface_review_only_no_case_promotion
SRPH-01139	LIMEN-SIGNAL-7947575271ED354D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_CANDIDATE_MATRIX_DELTA.csv:14	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no incident/legal/compliance inference	parent_source_extraction_or_hold
SRPH-01140	LIMEN-SIGNAL-7B5D415D4C755D66	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:276	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no incident/compliance/safety inference	parent_source_extraction_or_hold
SRPH-01141	LIMEN-SIGNAL-7D7602F7E03533B5	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_COUNTRY_SCORE_DELTA.csv:24	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence/posture only; no truth, legality, compliance, safety, prevalence, or ranking inference	parent_source_extraction_or_hold
SRPH-01142	LIMEN-SIGNAL-7DD86A3AB87CA5CD	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:299	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence/posture only; no truth, legality, compliance, safety, prevalence, or ranking inference	parent_source_extraction_or_hold
SRPH-01143	LIMEN-SIGNAL-80F87B1866DE0866	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1267	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01144	LIMEN-SIGNAL-82DAD0859801436D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:1005	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01145	LIMEN-SIGNAL-84A1B47BE6D29157	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:117	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source posture only	parent_source_extraction_or_hold
SRPH-01146	LIMEN-SIGNAL-85661E413966871B	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:116	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source posture only	parent_source_extraction_or_hold
SRPH-01147	LIMEN-SIGNAL-865B2E9B47D21D60	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox/eligibility-criteria	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1587	local HTML exposes canonical URL plus relative href	bounded source-surface existence/posture only	source_surface_review_only_no_case_promotion
SRPH-01148	LIMEN-SIGNAL-88449D00148AF846	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:146	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Surface existence/posture only; no truth, legality, safety, compliance, or prevalence inference.	parent_source_extraction_or_hold
SRPH-01149	LIMEN-SIGNAL-88FCF0475218587D	url_extracted	https://www.dpa.gov.lk/	www.dpa.gov.lk	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:21720	explicit http(s) URL recovered from local row/context	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	source_surface_review_only_no_case_promotion
SRPH-01150	LIMEN-SIGNAL-892073C7EAB81EF9	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:626	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Surface existence/posture only; no truth, legality, safety, compliance, or prevalence inference.	parent_source_extraction_or_hold
SRPH-01151	LIMEN-SIGNAL-8A9E7598D3A68280	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	www.fca.org.uk	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z:2590	explicit http(s) URL recovered from local row/context	Surface exists as a named regulator sandbox page only; no AI-specific operation or eligibility claims beyond the local row.	source_surface_review_only_no_case_promotion
SRPH-01152	LIMEN-SIGNAL-8B27F631352BEEA0	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1478	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01153	LIMEN-SIGNAL-8B55182F06C5CA10	url_extracted	https://www.datatilsynet.no/en/regulations-and-tools/sandbox-for-artificial-intelligence/framework-for-the-regulatory-sandbox/	Datatilsynet	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/42/424318a6d2d45b6907910d6e.html:317	local HTML exposes canonical URL plus relative href	Surface exists as an official sandbox/framework page only; no operation, uptake, or compliance claims.	source_surface_review_only_no_case_promotion
SRPH-01154	LIMEN-SIGNAL-8C6CFE49637D080D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:241	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence/reviewability only	parent_source_extraction_or_hold
SRPH-01155	LIMEN-SIGNAL-9160621676597EBF	url_extracted	https://y7a5w.videomarketingplatform.co/v.ihtml/player.html?photo_id=87308133&amp;autoPlay=0&amp;autoMute=0&amp;token=350476fed457a34a9c47d6eb1e957d6d	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1150	explicit http(s) URL recovered from local row/context	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01156	LIMEN-SIGNAL-9586B72753AA9A9A	url_extracted	https://www.datatilsynet.no/en/regulations-and-tools/sandbox-for-artificial-intelligence/	www.datatilsynet.no	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:3096	explicit http(s) URL recovered from local row/context	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01157	LIMEN-SIGNAL-98466680C2D869DE	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox/eligibility-criteria	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1227	local HTML exposes canonical URL plus relative href	May claim bounded existence of this official source surface only.	source_surface_review_only_no_case_promotion
SRPH-01158	LIMEN-SIGNAL-99A07AC1D76E1A16	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	www.fca.org.uk	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z:2454	explicit http(s) URL recovered from local row/context	existence of named source surface only	source_surface_review_only_no_case_promotion
SRPH-01159	LIMEN-SIGNAL-9AC6AB5F3F04776F	url_extracted	https://www.drupal.org	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:66	explicit http(s) URL recovered from local row/context	Names a concrete source surface only; no incident, legality, compliance, safety, deployment, prevalence, or ranking inference.	source_surface_review_only_no_case_promotion
SRPH-01160	LIMEN-SIGNAL-9C98F3F90138C85D	url_extracted	https://www.fca.org.uk/	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:120	explicit http(s) URL recovered from local row/context	source-surface existence only; no truth, legality, safety, compliance, or prevalence claims	source_surface_review_only_no_case_promotion
SRPH-01161	LIMEN-SIGNAL-9DB30FAECDB8D88A	url_extracted	https://www.bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	www.bou.or.ug	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:28863	explicit http(s) URL recovered from local row/context	May state only that a named official/regulator source surface is locally queued; no incident, compliance, legality, deployment, or prevalence claim.	source_surface_review_only_no_case_promotion
SRPH-01162	LIMEN-SIGNAL-9E91569848532A3A	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox/eligibility-criteria	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1238	local HTML exposes canonical URL plus relative href	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01163	LIMEN-SIGNAL-9F9742A4A3559AD1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:68	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01164	LIMEN-SIGNAL-A22B57AE18D88AE7	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1808	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01165	LIMEN-SIGNAL-A2E05CC3BE0C50FB	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:217	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface-level existence/posture only	parent_source_extraction_or_hold
