signal_id	autoresolve_status	extracted_source_url	evidence_location	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
LIMEN-SIGNAL-B4B1F3394F89C6D9	unresolved_needs_parent_source_extraction		/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/b7/b70dd85399aee62844e380d6.html:10567-10583	legal_text_cache	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/b7/b70dd85399aee62844e380d6.html	10575	Local cache contains legal text on automated decision-making, but the named source surface is not exposed in this row.	source-surface existence only from local metadata/files	extract the named legal source from local cache metadata
LIMEN-SIGNAL-B509078E5711026F	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/cycle-17-active-lanes-2-harvest-log.md:8-24	harvest_log	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/cycle-17-active-lanes-2-harvest-log.md	16	Harvest log points toward official UK public-sector AI evidence surfaces but does not isolate a named reviewable source here.	source-surface existence only from local metadata/files	extract the named UK source surface from local evidence artifacts
LIMEN-SIGNAL-B525A531E8EAF0E9	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:8-24	source_pack_or_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	16	Research-queue query bundle names topics but no reviewable source surface.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B53F6B0522F0A2BC	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:61-77	source_pack_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	69	Research-queue prompt lists desired surfaces but names no concrete source.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B5532FF02BB665EA	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:21-37	source_pack_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	29	Country index wrapper notes caution but does not expose a reviewable source surface.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B578B7ADFBC1CEFB	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:4-20	source_pack_or_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv	12	Country matrix wrapper gives scored gaps, not a named reviewable source.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B5A2CCB0BBBF81E8	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:43-59	source_pack_or_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	51	Research-queue query bundle names topics but no concrete source surface.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B5DE9B677F3B0B20	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:20-36	source_pack_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	28	Research-queue prompt lists desired Tajikistan surfaces but names no concrete source.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B5E96AF2985ED18A	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:2774-2790	source_pack_or_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2782	Gap-sprint placeholder mentions an algorithm or AI register entry without naming one.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B5F08F1A0B411FCE	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:116-132	source_pack_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	124	Country matrix wrapper flags weak indirect evidence and needs source resolution.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B5FD2F19D858421D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:28-44	source_pack_or_wrapper	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	36	Research-queue prompt lists desired Iran surfaces but names no concrete source.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B614F8EE2FEB3617	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:38-54	source_pack_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	46	Country index wrapper mixes cautions and follow-ups without a concrete source surface.	naming/resolution only	extract named source surface
LIMEN-SIGNAL-B73CEF9BE85B49E7	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:24-40	wrapper_or_queue_pointer	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	32	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts
LIMEN-SIGNAL-B74ABBF1DEF697E1	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_COUNTRY_SCORE_DELTA.csv:146-162	wrapper_or_queue_pointer	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_COUNTRY_SCORE_DELTA.csv	154	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts
LIMEN-SIGNAL-B770FB96E1B14A69	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:62-78	wrapper_or_queue_pointer	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	70	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts
LIMEN-SIGNAL-B7970E60AA2384F7	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:71-87	wrapper_or_queue_pointer	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	79	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts
LIMEN-SIGNAL-B8BC7F2033E528CD	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:223-239	proxy_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	231	Local metadata points toward an underlying source but does not yet expose a named reviewable source surface.	May claim only that local metadata points toward an underlying source requiring named extraction.	Extract or resolve the underlying named direct source before review.
LIMEN-SIGNAL-B8DEC734439B2B31	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:3713-3729	proxy_or_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	3721	Local metadata points toward an underlying source but does not yet expose a named reviewable source surface.	May claim only that local metadata points toward an underlying source requiring named extraction.	Extract or resolve the underlying named direct source before review.
LIMEN-SIGNAL-B90FB30E06F0FB2C	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:24-40	proxy_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv	32	Local metadata points toward an underlying source but does not yet expose a named reviewable source surface.	May claim only that local metadata points toward an underlying source requiring named extraction.	Extract or resolve the underlying named direct source before review.
LIMEN-SIGNAL-B99A25607D9DF51B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:460-476	proxy_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	468	Local metadata points toward an underlying source but does not yet expose a named reviewable source surface.	May claim only that local metadata points toward an underlying source requiring named extraction.	Extract or resolve the underlying named direct source before review.
LIMEN-SIGNAL-B99B5BDF129BAB1E	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:2893-2909	proxy_or_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2901	Local metadata points toward an underlying source but does not yet expose a named reviewable source surface.	May claim only that local metadata points toward an underlying source requiring named extraction.	Extract or resolve the underlying named direct source before review.
LIMEN-SIGNAL-BA20A3BA59A269CB	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:4-20	research_queue_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	12	Country research queue names topics but no named reviewable source surface.	needs named direct source before review	extract named source from local pack/record
LIMEN-SIGNAL-BA503CB162B4C669	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:1441-1457	country_profile_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md	1449	Country profile summarizes gaps/strengths but does not expose a named source surface here.	needs named direct source before review	extract named source from local pack/record
LIMEN-SIGNAL-BAB2674521055074	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:3176-3192	generic_gap_sprint_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	3184	"Generic ""algorithm or AI register entry"" row does not expose a named source surface."	needs named direct source before review	extract named source from local pack/record
LIMEN-SIGNAL-BAF99D02E63AC7A0	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:8-24	country_index_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	16	Country index summarizes review state and gaps but does not expose a named source surface.	needs named direct source before review	extract named source from local pack/record
LIMEN-SIGNAL-BB224A6B0D6F8070	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:1747-1763	country_profile_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	1755	Country profile summarizes observability but does not expose a named source surface here.	needs named direct source before review	extract named source from local pack/record
LIMEN-SIGNAL-BB9B0E6FF40CCBC7	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:72-88	research_queue_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	80	Country research queue names search targets but no named reviewable source surface.	needs named direct source before review	extract named source from local pack/record
LIMEN-SIGNAL-BBCC8B90CE3FEF7A	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:3412-3428	generic_gap_sprint_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	3420	"Generic ""algorithm or AI register entry"" row does not expose a named source surface."	needs named direct source before review	extract named source from local pack/record
LIMEN-SIGNAL-BBDAEF83D9BA7811	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:83-99	research_queue_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	91	Country research queue names search targets but no named reviewable source surface.	needs named direct source before review	extract named source from local pack/record
LIMEN-SIGNAL-BBDEBF91B1BD8D67	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:69-85	research_queue_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	77	Country research queue names search targets but no named reviewable source surface.	needs named direct source before review	extract named source from local pack/record
LIMEN-SIGNAL-BC0BA6EFDB066288	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:82-98	source_pack_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	90	country research queue lists target topics, not a named source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BC556CEB9E1338A2	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/source-plan.json:2310-2326	source_pack_or_wrapper	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/source-plan.json	2318	search-plan row contains query text only, not a named source surface	must resolve direct public source before promotion	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BCE8D47E26F1DCE4	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:1-12	source_pack_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	4	country research queue lists target topics, not a named source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BD11E6DB7BCD563E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:4-20	source_pack_or_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	12	country research queue lists target topics, not a named source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BD399FDC5B78BF77	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:1-10	source_pack_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	2	hardening summary says candidate upgrades exist but does not expose the named source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BD64F307897EF97C	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:76-92	source_pack_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	84	country research queue lists target topics, not a named source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BD740100768A4B25	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:1-13	source_pack_or_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	5	hardening summary references direct TEM sources but does not expose the named source surface itself	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BD9B7FFA2C351706	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:60-76	source_pack_or_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	68	country research queue lists target topics, not a named source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BD9E9D21288964C4	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:48-64	source_pack_or_wrapper	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	56	country research queue lists target topics, not a named source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BDB0F650E8577848	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:36-52	source_pack_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	44	country research queue lists target topics, not a named source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source from local wrapper before promotion
LIMEN-SIGNAL-BDD3BC6422E3160D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:1221-1237	source_examples_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	1229	Country profile lists Malta source examples but not one bounded source surface to review here.	wrapper or adjacent artifact only; must extract a named direct source before review	extract one named direct source
LIMEN-SIGNAL-BEDB94193F259C1D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md:59-75	adjacent_case_note	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md	67	Case-study result notes sandbox-adjacent Estonia/Finland references but no operational bounded source surface.	wrapper or adjacent artifact only; must extract a named direct source before review	extract one named direct source
LIMEN-SIGNAL-BF5D37D3049134FE	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md:134-150	official_source_bundle	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md	142	Summary row names several concrete Nauru official sources, but this row is still a source bundle rather than one bounded surface.	wrapper or adjacent artifact only; must extract a named direct source before review	extract one named direct source
LIMEN-SIGNAL-BF913D31A2E07C7E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:45-61	proxy_or_query_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	53	Local row is a proxy, query bundle, index, or wrapper that does not yet expose a named reviewable source surface.	Do not promote until a named direct source surface is extracted from local materials.	Extract the named direct source from local context first.
LIMEN-SIGNAL-BF99C1D2EE8EE19A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:37-53	proxy_or_query_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	45	Local row is a proxy, query bundle, index, or wrapper that does not yet expose a named reviewable source surface.	Do not promote until a named direct source surface is extracted from local materials.	Extract the named direct source from local context first.
LIMEN-SIGNAL-BF9D2FF60467947F	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:5400-5416	proxy_or_query_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	5408	Local row is a proxy, query bundle, index, or wrapper that does not yet expose a named reviewable source surface.	Do not promote until a named direct source surface is extracted from local materials.	Extract the named direct source from local context first.
LIMEN-SIGNAL-BFC6BD59BEF9DA5A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md:966-982	proxy_or_query_wrapper	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md	974	Local row is a proxy, query bundle, index, or wrapper that does not yet expose a named reviewable source surface.	Do not promote until a named direct source surface is extracted from local materials.	Extract the named direct source from local context first.
LIMEN-SIGNAL-C06B3DFE505DB786	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:3857-3873	proxy_or_query_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	3865	Local row is a proxy, query bundle, index, or wrapper that does not yet expose a named reviewable source surface.	Do not promote until a named direct source surface is extracted from local materials.	Extract the named direct source from local context first.
LIMEN-SIGNAL-C0C2298A80F28C0A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:35-51	proxy_or_query_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	43	Local row is a proxy, query bundle, index, or wrapper that does not yet expose a named reviewable source surface.	Do not promote until a named direct source surface is extracted from local materials.	Extract the named direct source from local context first.
LIMEN-SIGNAL-C0C59BB283DC773F	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:55-71	proxy_or_query_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	63	Local row is a proxy, query bundle, index, or wrapper that does not yet expose a named reviewable source surface.	Do not promote until a named direct source surface is extracted from local materials.	Extract the named direct source from local context first.
LIMEN-SIGNAL-C1097351ECD9732D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:57-73	proxy_or_query_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	65	Local row is a proxy, query bundle, index, or wrapper that does not yet expose a named reviewable source surface.	Do not promote until a named direct source surface is extracted from local materials.	Extract the named direct source from local context first.
LIMEN-SIGNAL-C1B71B400604527A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:12-28	wrapper_or_indirect_pointer	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	20	Row is a query, wrapper, or research prompt that points toward a source but does not name a reviewable surface yet.	underlying named direct source must be extracted before source-surface review	extract the named official/regulatory/vendor source before re-queueing
