row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00449	LIMEN-SIGNAL-E3B8FB28B387B13A	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00462	LIMEN-SIGNAL-E8A8C916AA672CFD	candidate_for_url_extraction	en	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	Ghana launches National AI Strategy	local metadata names Ghana ministry page but fetch failed during TLS handshake	source locator only; no strategy or policy claim	extract or stage named ministry URL for bounded source review
TH-00474	LIMEN-SIGNAL-F053C0E474CDCF5F	reject_noise	not resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050415Z/manuscript.tex:33	Tyche Thesis Atlas manuscript abstract	Internal abstract text mentioning translation metaphor; no external source locator.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation-source queue
TH-00475	LIMEN-SIGNAL-F098A635C9AE0499	cross_project_duplicate	Dutch via English auto-translation local artifact	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/manuscript.html:110	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry manuscript row with truncated URL; route upstream rather than promote from LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry; extract full URL upstream if needed
TH-00480	LIMEN-SIGNAL-F1FE0396E37BB1D2	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00482	LIMEN-SIGNAL-F30B633687C88EC8	cross_project_duplicate	Dutch via English auto-translation local artifact	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.csv:8	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00485	LIMEN-SIGNAL-F4A620C1FF2A28B8	cross_project_duplicate	Dutch via English auto-translation local artifact	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/manuscript.html:109	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry manuscript row with truncated URL; route upstream rather than promote from LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry; extract full URL upstream if needed
TH-00487	LIMEN-SIGNAL-F54963FD52199458	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00488	LIMEN-SIGNAL-F621E3445A8A6D4A	cross_project_duplicate	language_not_resolved	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl:40	glean-agents	GAIA provider record is English/local derivative, not an original-language translation source.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA provider-source hardening; remove from translation queue.
TH-00500	LIMEN-SIGNAL-FC153B17BEC9A1EC	reject_noise	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.csv:6	PALLAS readiness negative-route protocol CSV	CSV protocol row defines Bahrain search route and fields; not source evidence.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from source promotion
TH-00505	LIMEN-SIGNAL-E804FB26BBC30768	cross_project_duplicate	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/persian-urdu-language-latest.jsonl:4	thesis_atlas_factory	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00509	LIMEN-SIGNAL-EC3AFFCF8A0875F1	cross_project_duplicate	finnish	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-010/article-a-table-row-matrix-v0.2.csv:4	other_tyche_project	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00514	LIMEN-SIGNAL-ED17ABFB9F71E2BC	cross_project_duplicate	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/south-asian-language-latest.jsonl:2	thesis_atlas_factory	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00532	LIMEN-SIGNAL-F3FFE220F689E5C0	cross_project_duplicate	language_not_resolved	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-118/country-gap-citation-cards.json:149	cross_project_atlas_or_gaia	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00540	LIMEN-SIGNAL-F8F5E39625F42559	cross_project_duplicate	estonian	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/estonian-baltic-language-latest.md:151	thesis_atlas_factory	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00004	LIMEN-SIGNAL-0274D84E084707BD	cross_project_duplicate	japanese	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-054/table-patch.md:14	japan-digital-agency-genai-government-ai / Government AI GENAI / Japan Digital Agency	GAIA table-patch row is an English/no-direct-quote derivative artifact, not a Japanese source review.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA source-document/fact IDs; do not use this table row as translation evidence.
TH-00007	LIMEN-SIGNAL-03FBEF933A274352	reject_noise	en	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050415Z/manuscript.html:31	Tyche Thesis Atlas manuscript abstract	internal manuscript abstract, not an external original-language source locator	internal-method text only; no external source claim	exclude from translation-source promotion
TH-00008	LIMEN-SIGNAL-04C5FACF22811565	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	Algorithm Register of the Dutch government	Public AI Registry gap-map row from English auto-translation; upstream registry artifact.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry
TH-00027	LIMEN-SIGNAL-0E403F23CB7CCE7E	cross_project_duplicate	chinese	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services (CAC)	Repeated GAIA Chinese law-context artifact for same CAC deep-synthesis provisions; upstream human translation/source review needed.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA law-to-evidence row and keep only one canonical CAC locator.
TH-00035	LIMEN-SIGNAL-10C47BB9CE197E01	reject_noise	en	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T192929Z/claim-support-curated.json:422	Atlas claim-support curated internal text	internal curated manuscript text fragment, not an original source	internal-method text only; no external source claim	exclude from translation-source promotion
TH-00037	LIMEN-SIGNAL-1136D9F97AAF7B3D	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government	Public AI Registry preview sample-record duplicate from English auto-translation.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry
TH-00039	LIMEN-SIGNAL-1330867674C0B85D	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	Algorithm Register of the Dutch government	Public AI Registry preview gap-map duplicate from English auto-translation.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry
TH-00042	LIMEN-SIGNAL-165B8BF7D9738CEA	translation_source_reviewed	nl/en	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/dutch-belgian-language-latest.md:58	The Algorithm Register of the Dutch government	lane report provides named source, Dutch-language flag, link, and bounded public-algorithm-register context	source-surface locator only; no register coverage or legal claim	promote only as named source candidate needing original-language content review
TH-00046	LIMEN-SIGNAL-17AC446FF4B2D765	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government (Zylab Disclosure Support)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-33698247; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00053	LIMEN-SIGNAL-19CF86E50C081CD9	translation_source_reviewed	English/Sesotho-source local metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_CANDIDATE_MATRIX_DELTA.csv:26 plus local Lesotho source-pack rows	Lesotho gov.ls and AI policy local hardening metadata	Local hardening row and source-pack context identify official Lesotho policy/portal checks while limiting I05 to cautious gap evidence.	translation-safe source review only; no legal or policy conclusion from machine translation	retain as cautious algorithm-register gap ledger item
TH-00059	LIMEN-SIGNAL-1BD537AEBCD00D31	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government (Datamask)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-93184465; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00060	LIMEN-SIGNAL-1D2551B0A8618C76	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government (Datamask)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-93184465; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00066	LIMEN-SIGNAL-207AA09B8FD12EA7	candidate_for_url_extraction	el	https://www.gov.gr/info/politiki-xrisis-maigov	Gov.gr mAIgov usage policy	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 403: 'Forbidden'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00068	LIMEN-SIGNAL-22D7787DC3CEED9E	translation_source_reviewed	en	https://accelerate.ee/experimentation-framework/	Accelerate Estonia Experimentation framework	staged source ledger gives same URL, language, and bounded adjacent-framework note	adjacent-framework context only; no AI Act Article 57 proof	deduplicate with TH-00061 and retain one bounded source-ledger record
TH-00069	LIMEN-SIGNAL-2356D1EC57985A81	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:8407	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00073	LIMEN-SIGNAL-259DD1BA693D4D52	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government (Datamask)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-93184465; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00080	LIMEN-SIGNAL-29BA00DC67494F32	candidate_for_url_extraction	ko	https://doi.org/10.16937/kcti.rep.2022.e48	관광정책의 협력적 거버넌스 활성화 방안	Lane report gives a Korean title and DOI clue, but only report metadata is locally reviewed.	translation-safe source review only; no legal or policy conclusion from machine translation	extract_doi_url_and_capture_original_language_source
TH-00096	LIMEN-SIGNAL-324BC7764828B777	cross_project_duplicate	language_not_resolved	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl:44	writer-ai-agents	GAIA provider record is English/local derivative, not an original-language translation source.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA provider-source hardening; remove from translation queue.
TH-00099	LIMEN-SIGNAL-32DC198A705AE356	cross_project_duplicate	Danish	https://digst.dk/data/dansk-sprogteknologi/	Digitaliseringsstyrelsen Dansk sprogteknologi	Pallas readiness source-pack row with official URL; belongs in Pallas source refresh/dedupe, not LIMEN translation promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	route/dedupe in Pallas readiness source pack
TH-00112	LIMEN-SIGNAL-39FD02CD53712CEE	translation_source_reviewed	french	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv:36	PALLAS second-pass France I05 delta; statutory/circular and data.gouv governance dataset notes	Local hardening row gives named official French source classes and bounded algorithm-transparency claim surface.	translation-safe source review only; no legal or policy conclusion from machine translation	Attach exact statutory/circular/data.gouv URLs before any core promotion.
TH-00115	LIMEN-SIGNAL-3B76316A50DCB9D9	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government (Zylab Disclosure Support)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-33698247; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00118	LIMEN-SIGNAL-3BD908E0A3503884	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government (Octobox Anonymisation)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-83985427; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00119	LIMEN-SIGNAL-3DE3A550596A3811	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:8702	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00124	LIMEN-SIGNAL-40996930238FE5A9	cross_project_duplicate	chinese	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services (CAC)	Repeated GAIA Chinese law-context artifact for same CAC deep-synthesis provisions; upstream human translation/source review needed.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA law-to-evidence row and keep only one canonical CAC locator.
TH-00135	LIMEN-SIGNAL-44D8B1A3727A8951	translation_source_reviewed	pt	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	Local JSONL names Portuguese official source URL/title; fetch warning and translation-needed flags preserved.	translation-safe source review only; no legal or policy conclusion from machine translation	queue original-language human/source hardening before any publication quote
TH-00144	LIMEN-SIGNAL-48F2B8E0089AB92B	cross_project_duplicate	portuguese	/srv/tyche/pallas/pallas-ai-agent-observatory/results/pallas-gaia-bridge/paper-claim-signals.md:24	Pallas-GAIA bridge paper-claim signal PG-048	Derived bridge claim signal for MentorIA/Compras.gov.br should be routed upstream or deduplicated, not promoted here.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA/Pallas source-ledger URL extraction for Portuguese official anchors.
TH-00145	LIMEN-SIGNAL-49394CCB2C34E44E	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government (Zylab Disclosure Support)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-33698247; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00146	LIMEN-SIGNAL-499FA4CB7F0C72AE	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government (Datamask)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-93184465; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00151	LIMEN-SIGNAL-4AB7443A994769AD	candidate_for_url_extraction	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:1739	Pallas weak-source warning for ANAP/SEAP procurement governance	Local warning mentions ANAP/SEAP infrastructure but does not expose the underlying original-language locator.	weak-source warning only; no procurement-guidance absence claim	extract the ANAP/SEAP or strategy source URL and language before review
TH-00157	LIMEN-SIGNAL-52A8DA87885822CC	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / Corte Constitucional de Colombia	Derived Global Agent Atlas digest entry with Spanish source paraphrase; route upstream.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate against GAIA PretorIA/T-323 source record.
TH-00162	LIMEN-SIGNAL-53E863F2FEDAD371	translation_source_reviewed	en	https://accelerate.ee/experimentation-framework/	Accelerate Estonia - Experimentation framework	Atlas ledger gives named English government innovation-lab source despite Estonian language hint.	translation-safe source review only; no legal or policy conclusion from machine translation	keep as English source-reviewed comparator
TH-00173	LIMEN-SIGNAL-5A10B4DB05674BC9	candidate_for_url_extraction	fi	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/language-policy.json:313	Global Agent Atlas language-policy trigger - AuroraAI/Nordic governance	Policy trigger contains source clues but no specific source URL or reviewed document.	translation-safe source review only; no legal or policy conclusion from machine translation	perform named URL extraction for AuroraAI/public-service automation sources
TH-00178	LIMEN-SIGNAL-5A617A7C651ACD71	translation_source_reviewed	language_not_resolved	doi:10.1515/9783112245958-006	AI Ethics and Governance - scholarly index result	JSONL row gives DOI, container title, domain, and scholarly-index metadata sufficient for source-surface routing.	translation-safe source review only; no legal or policy conclusion from machine translation	route as scholarly-index lead; do not treat as official sandbox evidence
TH-00184	LIMEN-SIGNAL-5DAFE0CDEC00F708	cross_project_duplicate	es	local digest: law-cl-national-ai-policy-2021 / Política Nacional de Inteligencia Artificial	Chile Ministry of Science - Política Nacional de Inteligencia Artificial	Release digest duplicate of the Chile policy object already surfaced by TH-00152.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00152 source-review record
TH-00185	LIMEN-SIGNAL-5DBFE2DE5DA4965E	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00189	LIMEN-SIGNAL-6133C90E483B9D05	candidate_for_url_extraction	en	https://moitt.gov.pk/Detail/ZWUzMjIyN2UtMWQ3Yi00Y2M1LTgxYTctY2QxMmUzOTdhNjVj	Pakistan Ministry of IT and Telecom AI Policy material	Named official English source exists, but local fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract/capture the MOITT page before review.
TH-00194	LIMEN-SIGNAL-63375EE439F95BF4	cross_project_duplicate	es	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala	Naciones Unidas en Guatemala / PNUD - Evaluación de IA en Guatemala	Same Spanish UN Guatemala digest object as TH-00136/TH-00141.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00136 source-review record
TH-00195	LIMEN-SIGNAL-65291C2A1198F12F	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Snapshot duplicate has named official PDF, but no local source body due fetch failure.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate with current MOITT PDF lead, then extract one canonical copy.
TH-00202	LIMEN-SIGNAL-6A83C516F1A68FC7	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00203	LIMEN-SIGNAL-6A8658B825A9E3A0	cross_project_duplicate	ar	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-028/language-delta.json:10	GAIA multilingual Arabic language-delta task	GAIA boost task artifact, not a source record; route/deduplicate upstream.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate against GAIA Arabic shard before any LIMEN promotion.
TH-00205	LIMEN-SIGNAL-6CF8EC484098D653	cross_project_duplicate	pt	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	Duplicate of TH-00135 same Portuguese ANPD JSONL source row.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00135 source-review record
TH-00207	LIMEN-SIGNAL-6E7AD2EC8D3D0D9E	candidate_for_url_extraction	el	https://www.gov.gr/info/politiki-xrisis-maigov	Gov.gr mAIgov usage policy	Data-lane duplicate of named Greek source; local fetch returned 403 and no text.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate gov.gr mAIgov leads, then extract one canonical copy.
TH-00208	LIMEN-SIGNAL-6EC47393008CDA8B	needs_original_language_source	chinese	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.csv:11	Pallas confidence burden typology CN row	High-level CN summary names CAC/MIIT permalink-harvest need but provides no original-language source URL or excerpt for bounded review.	translation-safe source review only; no legal or policy conclusion from machine translation	add named Chinese official source locator/permalink before source-surface review
TH-00210	LIMEN-SIGNAL-70E06CAD0610539B	cross_project_duplicate	en/vi/es/ar	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-117/mini-table.json:9	GAIA public-sector transparency-gap mini-table	Derived GAIA manuscript/table artifact, not a primary translation source.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Route upstream or deduplicate against GAIA boost-117 source documents.
TH-00216	LIMEN-SIGNAL-73E0E76FB831190E	candidate_for_url_extraction	korean	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.md:17	readiness-negative-route-v0.1-kr-register protocol row	Protocol gives KR cases, language, and official-source search scope but not a concrete Korean source URL.	translation-safe source review only; no legal or policy conclusion from machine translation	extract named Korean government/agency/public register URLs for PG-002 and PG-014
TH-00224	LIMEN-SIGNAL-78389E63268E941C	cross_project_duplicate	dutch	/srv/tyche/projects/public-ai-registry/results/figures-tables/registry-taxonomy.md:15	Public AI Registry taxonomy - NL-ALG-REG	Public-registry taxonomy already summarizes the Dutch register source family; deduplicate upstream rather than promote as new LIMEN evidence.	translation-safe source review only; no legal or policy conclusion from machine translation	route to public-ai-registry taxonomy/source-family evidence chain
TH-00227	LIMEN-SIGNAL-79904C7782C5C9D5	reject_noise	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-009/sentence-risk-persistence.json:44	Atlas boost sentence-risk persistence artifact	Boost artifact stores internal manuscript text, not an external original-language source.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation queue
TH-00231	LIMEN-SIGNAL-7BE71E2C7306787C	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/42584878 ; /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-022/field-coding-subset-materialization-v0.1.csv:21	Algorithm Register of the Dutch government - Automatic translation of arnhem.nl with DeepL Pro	Official Dutch register record is already sampled in public-ai-registry field-coding; route upstream instead of LIMEN duplicate.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate through public-ai-registry field-coding subset workflow
TH-00242	LIMEN-SIGNAL-7ECC148944E4D927	cross_project_duplicate	en	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS fintech regulatory sandbox	Submission package duplicate of MAS negative source-health result reviewed at TH-00199.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00199 source-review record
TH-00244	LIMEN-SIGNAL-80B63C6BEAF16A07	cross_project_duplicate	dutch	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-020/source-role-flow-figure-v1.csv:17	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00246	LIMEN-SIGNAL-83A4D9EEDB1F6DD1	candidate_for_url_extraction	en	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	Data-lane duplicate has named official programme URL, but fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate AI Week leads, then extract one canonical copy.
TH-00254	LIMEN-SIGNAL-87CDC460356E1FCC	cross_project_duplicate	chinese	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services (CAC)	Repeated GAIA Chinese law-context artifact for same CAC deep-synthesis provisions; upstream human translation/source review needed.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA law-to-evidence row and keep only one canonical CAC locator.
