row_id	signal_id	promotion_gate	promotion_priority	promotion_resolution	linked_reviewed_case_id	linked_source_id	linked_source_role	hardening_score	dedupe_key	duplicate_url_count	source_url	url_recovery_status	url_recovery_source	source_host	source_surface_class	source_review_role	review_priority	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	next_action	required_hardening_step	forbidden_overread
SRPH-00384	LIMEN-SIGNAL-B4C5B41CF42094E6	source_surface_anchor_only	P2	open_promotion_hardening				3	https://mitic.gov.py/mitic-fortalece-capacidades-tecnicas-en-inteligencia-artificial/	2	https://mitic.gov.py/mitic-fortalece-capacidades-tecnicas-en-inteligencia-artificial/	snippet_or_result	source_review_input	mitic.gov.py	regulator_or_public_authority	official government news surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	754	"PY,Paraguay,I01,MITIC fortalece capacidades tecnicas en inteligencia artificial,MITIC Paraguay,,2026-05-30,official news,AI governance capacity and sandbox planning,H,""MITIC r"	Named MITIC news page is a concrete official source surface.	Surface existence/relevance only.	Keep for bounded source-surface review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00385	LIMEN-SIGNAL-60C3F22C83FA1254	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.mmsp.gov.ma/fr	1	https://www.mmsp.gov.ma/fr	snippet_or_result	source_review_input	mmsp.gov.ma	regulator_or_public_authority	named_direct_surface	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_SOURCE_REFRESH.csv	91	MA,Morocco,I05,Digital transition ministry keyword check,Ministère de la Transition Numérique et de la Réforme de l'Administration,,2026-05-31,official_government_ministry,negative,M,Official ministry site checked for algorithm-regist	Names a concrete direct source surface suitable for bounded source review.	source-surface existence only; no incident or compliance inference	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00386	LIMEN-SIGNAL-718914C759EC2EB0	source_surface_anchor_only	P2	open_promotion_hardening				3	https://mop.gov.iq/en/central-statistical-organization/	1	https://mop.gov.iq/en/central-statistical-organization/	snippet_or_result	source_review_input	mop.gov.iq	regulator_or_public_authority	official_institutional_site	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv	148	IQ,Iraq,I09,Central Statistical Organization,Ministry of Planning,,2026-05-31,national statistics website,statistics/open-data proxy,H,Official CSO page supports national statistics infrastructure. It is n	Names a concrete government statistics site as a direct institutional surface.	source surface exists locally as named; no substantive incident, legality, compliance, safety, prevalence, or ranking claim.	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00387	LIMEN-SIGNAL-3BF5604CEFBCE30E	source_surface_anchor_only	P2	open_promotion_hardening				3	https://mpt.gov.by/ru/zakupki	2	https://mpt.gov.by/ru/zakupki	snippet_or_result	source_review_input	mpt.gov.by	regulator_or_public_authority	official_procurement_page	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1141	pallas-readiness-sprint-2,BY,Belarus,I08,Procurement page,Ministry of Communications and Informatization,,2026-05-30,official ministry procurement page,Shows ministry-level public procurement publication channel.,M,Operational proc	named ministry procurement page is a concrete official surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00388	LIMEN-SIGNAL-69731D927BF606DE	source_surface_anchor_only	P2	open_promotion_hardening				3	https://mpt.gov.by/ru/zakupki	2	https://mpt.gov.by/ru/zakupki	snippet_or_result	source_review_input	mpt.gov.by	regulator_or_public_authority	official procurement portal surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	116	BY,Belarus,I08,Procurement page,Ministry of Communications and Informatization,,2026-05-30,official ministry procurement page,Shows ministry-level public procurement publication channel.,M,Operational procurement evidence; not AI p	Named ministry procurement page is a concrete official source surface.	Surface existence/relevance only.	Keep for bounded source-surface review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00389	LIMEN-SIGNAL-D9E036A35EBFCB6C	source_surface_anchor_only	P2	open_promotion_hardening				3	https://mtc.gov.la/index.php?r=site/contents&id=29	3	https://mtc.gov.la/index.php?r=site/contents&id=29	snippet_or_result	source_review_input	mtc.gov.la	regulator_or_public_authority	direct named source surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv	358	LA,Laos,I03,National Digital Economy Development Vision Strategy and Plan - Work Plan 5,Ministry of Technology and Communications,,2026-05-30,official strategy,Mentions supporting trial and deployment of paymen	Names a concrete official, legal, registry, procurement, or institutional source surface.	Source-surface existence/posture only.	Retain for bounded direct source review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00390	LIMEN-SIGNAL-539CB3F4DE9C8815	source_surface_anchor_only	P2	open_promotion_hardening				3	https://mtit.gov.ye/privacy_policy.aspx	1	https://mtit.gov.ye/privacy_policy.aspx	snippet_or_result	source_review_input	mtit.gov.ye	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv	276	"YE,Yemen,I10,MTIT privacy policy,Ministry of Telecommunications and Information Technology (Yemen),,2026-05-31,official ministry policy page,generic audit/security practice; not AI lifecycle,L,""Mentions authentication, mo"	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	Surface existence and source posture only from the named local source surface.	Open bounded source review on the named surface.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00391	LIMEN-SIGNAL-11007B173F5BDE91	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.myanmar.gov.mm/documents/20143/0/Myanmar+e-Governance+Master+Plan+2	1	https://www.myanmar.gov.mm/documents/20143/0/Myanmar+e-Governance+Master+Plan+2	snippet_or_result	source_review_input	myanmar.gov.mm	regulator_or_public_authority	official_plan_document	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3164	pallas-readiness-sprint-4,MM,Myanmar,I08,Myanmar e-Governance Master Plan 2030 - procurement and PPP subcommittee,Ministry of Transport and Communications / Myanmar National Portal,	Myanmar e-Governance Master Plan page is a named official plan surface.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claims	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00392	LIMEN-SIGNAL-2035B6E7899888AF	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.myanmar.gov.mm/documents/20143/0/Myanmar+e-Governance+Master+Plan+2030+%28English+version%29.pdf/7565b686-90c8-68dc-4649-3e1c9ad	1	https://www.myanmar.gov.mm/documents/20143/0/Myanmar+e-Governance+Master+Plan+2030+%28English+version%29.pdf/7565b686-90c8-68dc-4649-3e1c9ad	snippet_or_result	source_review_input	myanmar.gov.mm	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv	424	MM,Myanmar,I05,Myanmar e-Governance Master Plan 2030,Ministry of Transport and Communications / Myanmar National Portal,	Concrete official source surface is named in local metadata.	surface existence only	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00393	LIMEN-SIGNAL-9F2661FF0FC20ABE	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.myanmar.gov.mm/documents/20143/0/Myanmar+e-Governance+Master+Plan+2030+%28English+version%29	1	https://www.myanmar.gov.mm/documents/20143/0/Myanmar+e-Governance+Master+Plan+2030+%28English+version%29	snippet_or_result	source_review_input	myanmar.gov.mm	regulator_or_public_authority	official_or_institutional_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv	431	MM,Myanmar,I08,Myanmar e-Governance Master Plan 2030 - procurement and PPP subcommittee,Ministry of Transport and Communications / Myanmar National Portal,	Local metadata names a concrete official or institutional source surface suitable for bounded review.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open bounded source-surface review on the named source	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00394	LIMEN-SIGNAL-8898F13082C5D148	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.namfisa.com.na/regulatory-sandbox/	2	https://www.namfisa.com.na/regulatory-sandbox/	snippet_or_result	source_review_input	namfisa.com.na	regulator_or_public_authority	local_metadata_only	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_SOURCE_REFRESH.csv	145	"NA,Namibia,I03,Regulatory Sandbox,Namibia Financial Institutions Supervisory Authority,,2026-05-31,official_financial_supervisor_sandbox_page,positive_replacement,M,""NAMFISA describes a regulatory sandbox as live t"	Names NAMFISA regulatory sandbox page as a concrete official regulator surface.	Surface existence/posture only; no truth, legality, safety, compliance, or prevalence inference.	Queue bounded source-surface review on the named surface.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00395	LIMEN-SIGNAL-427B5D0233B243CF	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.nauru.gov.nr/government-information-office/government-gazette.aspx	1	https://www.nauru.gov.nr/government-information-office/government-gazette.aspx	snippet_or_result	source_review_input	nauru.gov.nr	regulator_or_public_authority	official_source_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv	119	"NR,Nauru,I08,Nauru Government Gazette,Government of the Republic of Nauru,,2026-05-31,official_gazette_portal,procurement_publication_anchor,M,""Government gazette portal and RONLAW c"	Row names a concrete official/regulator/institutional source surface.	Source-surface existence only; do not infer truth, legality, compliance, safety, prevalence, or ranking.	Queue bounded source-surface review using the named local surface.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00396	LIMEN-SIGNAL-E186F0324191C891	source_surface_anchor_only	P2	open_promotion_hardening				3	https://nbg.gov.ge/en/page/regulatory-laboratory	1	https://nbg.gov.ge/en/page/regulatory-laboratory	snippet_or_result	source_review_input	nbg.gov.ge	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	133	GE,Georgia,I03,Regulatory Laboratory,National Bank of Georgia,,2026-05-31,regulator website,primary,H,NBG page states regulatory sandbox permits supervised entities to test innovative services/products in real-ti	Row names a concrete official, institutional, or regulator source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00397	LIMEN-SIGNAL-4C4C259AD3DAE597	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.ncsc.admin.ch/ncsc/en/home.html	1	https://www.ncsc.admin.ch/ncsc/en/home.html	snippet_or_result	source_review_input	ncsc.admin.ch	regulator_or_public_authority	direct_surface	P3_candidate_review	residual-weird	AI incident	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	251	batch-16-ch-sk,infrastructure,candidate score-bearing source,source hardening before score update,CH,Switzerland,technical and institutional substrate,National Cyber Security Centre,NCSC Switzerland,,current,official,	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00398	LIMEN-SIGNAL-606305486301CCF9	source_surface_anchor_only	P2	open_promotion_hardening				3	https://nitda.gov.ng/ncair/	1	https://nitda.gov.ng/ncair/	snippet_or_result	source_review_input	nitda.gov.ng	regulator_or_public_authority	named_direct_surface	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	879	batch-24-mr-sc,official/legal/regulatory,candidate score-bearing source,source hardening before score update,NG,Nigeria,official/legal/regulatory,National Center for Artificial Intelligence and Robotics,NITDA,,undated,official,AI ins	Names a concrete official or institutional surface suitable for bounded source review.	source-surface existence only; no incident or compliance inference	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00399	LIMEN-SIGNAL-66A7FBCDD5B117BF	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.oaic.gov.au/privacy/privacy-guidance-for-organisations-and-government-agencies/handling-personal-information/privacy-and-artificial-intellig	1	https://www.oaic.gov.au/privacy/privacy-guidance-for-organisations-and-government-agencies/handling-personal-information/privacy-and-artificial-intellig	snippet_or_result	source_review_input	oaic.gov.au	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv	107	NF,Norfolk Island,I10,Privacy and artificial intelligence,Office of the Australian Information Commissioner,	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00400	LIMEN-SIGNAL-2379EAE38871CBE8	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.odpa.gg/guidance/ten-step-ai-guidance	2	https://www.odpa.gg/guidance/ten-step-ai-guidance	snippet_or_result	source_review_input	odpa.gg	regulator_or_public_authority	direct_official_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	212	"GG,Guernsey,I10,Ten-step practical AI guidance,Office of the Data Protection Authority,,2026-05-30,regulator AI guidance,""AI guidance emphasises transparent/accountable systems, rights, fair and understandable d"	Row names a concrete official evidence/guidance surface in local metadata.	Surface existence only; no truth, legality, compliance, prevalence, or ranking inference.	Queue bounded source-surface review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00401	LIMEN-SIGNAL-3C56CFF7788774E9	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.odpa.gg/guidance/ten-step-ai-guidance	2	https://www.odpa.gg/guidance/ten-step-ai-guidance	snippet_or_result	source_review_input	odpa.gg	regulator_or_public_authority	official_regulator_guidance	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1237	"pallas-readiness-sprint-2,GG,Guernsey,I10,Ten-step practical AI guidance,Office of the Data Protection Authority,,2026-05-30,regulator AI guidance,""AI guidance emphasises transparent/accountable systems, rights,"	row names a concrete Office of the Data Protection Authority guidance page	surface existence only; not an AI-governance efficacy claim	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00402	LIMEN-SIGNAL-E5718A912AB16C8F	source_surface_anchor_only	P2	open_promotion_hardening				3	https://ogtic.gob.do/wp-content/uploads/2023/10/ENIA-Estrategia-Nacional-de-Inteligencia-Artificial-de-la-Republica-Dominicana_co	1	https://ogtic.gob.do/wp-content/uploads/2023/10/ENIA-Estrategia-Nacional-de-Inteligencia-Artificial-de-la-Republica-Dominicana_co	snippet_or_result	source_review_input	ogtic.gob.do	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv	164	DO,Dominican Republic,I03,Estrategia Nacional de Inteligencia Artificial de la República Dominicana,OGTIC / Gabinete de Innovación,	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00403	LIMEN-SIGNAL-E6678DE8A87678AD	source_surface_anchor_only	P2	open_promotion_hardening				3	https://omb.vi.gov/	1	https://omb.vi.gov/	snippet_or_result	source_review_input	omb.vi.gov	regulator_or_public_authority	official_governance_portal	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	1295	batch-22-za-cd,official/legal/regulatory,candidate score-bearing source,source hardening before score update,VI,United States Virgin Islands,Public-sector governance,Office of Management and Budget,Government of the Virgin Islands,,2026,off	Row names the USVI Office of Management and Budget official site.	bounded existence of named direct source surface only	pin or carry this named source surface into the next direct-source packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00404	LIMEN-SIGNAL-AB0D8270612FD265	source_surface_anchor_only	P2	open_promotion_hardening				3	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	7	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	hardening_review_url_extracted	named-url-extraction-results-v0.1	palaucourts.gov.pw	court_or_tribunal	official_judiciary_surface	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	736	"6,PW,Palau,I01,,0,L,1,M,,TRUE,,""Official Supreme Court AI-use policy dated 2025-02-25 is direct AI-specific public evidence, but it is sectoral judiciary policy rather than horizontal national AI law or AI Act implementation."",,,,,,,,pw-sou"	Local metadata names an official Supreme Court AI-use policy as a concrete judiciary source surface.	source-surface existence only; no policy inference	open bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00405	LIMEN-SIGNAL-ADA5B213965B6297	source_surface_anchor_only	P2	open_promotion_hardening				3	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	7	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	snippet_or_result	source_review_input	palaucourts.gov.pw	court_or_tribunal	official_court_policy_pdf	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/projects/limen-ai-edge-case-atlas/results/dashboard/justice-sector-ai-governance-sidecar.tsv	3	JSAI-SEED-002 JSAI-SEED-002 Palau en official_public_sector_policy_pdf 200 bounded_substantive_sidecar_row never_count_in_main_LIMEN_denominators Official judiciary policy PDF shows a direct court AI go	Local sidecar names a concrete Palau courts policy PDF.	must resolve the underlying source before any reviewed example or paper claim	queue bounded source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00406	LIMEN-SIGNAL-B7C19AB4CB277428	source_surface_anchor_only	P2	open_promotion_hardening				3	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	7	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	hardening_review_url_extracted	named-url-extraction-results-v0.1	palaucourts.gov.pw	court_or_tribunal	concrete_named_surface	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv	195	"6,PW,Palau,I01,,0,L,1,M,,TRUE,,""Official Supreme Court AI-use policy dated 2025-02-25 is direct AI-specific public evidence, but it is sectoral judiciary policy rather than horizontal national AI law or AI Act implementation."",,,,,,,,pw-sou"	Official Supreme Court AI-use policy is a concrete court source surface suitable for bounded review.	surface existence only; no incident/compliance/prevalence claim	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00407	LIMEN-SIGNAL-CAC52A85350F253C	source_surface_anchor_only	P2	open_promotion_hardening				3	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	7	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	snippet_or_result	source_review_input	palaucourts.gov.pw	court_or_tribunal	official judiciary policy PDF	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/projects/limen-ai-edge-case-atlas/data/cases/justice-sector-ai-governance-seeds.tsv	3	JSAI-SEED-002 2026-06-08T08:03:55Z limen-continuous-experiments justice_sector_ai_governance_sidecar bounded_off_frontier_seed yes pw-judiciary-ai-policy-pdf Palau judiciary AI policy PDF Palau en 200 o	Palau judiciary AI policy PDF is a concrete official source surface.	Names a bounded direct source surface only; no substantive claim.	queue bounded surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00408	LIMEN-SIGNAL-D4E6EC2CF540F853	source_surface_anchor_only	P2	open_promotion_hardening				3	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	7	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	hardening_review_url_extracted	named-url-extraction-results-v0.1	palaucourts.gov.pw	court_or_tribunal	direct_source_surface	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_CANDIDATE_MATRIX_DELTA.csv	112	"pw-source-hardening,PW,Palau,I01,0,L,1,M,score_increase,""Official Supreme Court AI-use policy dated 2025-02-25 is direct AI-specific public evidence, but it is sectoral judiciary policy rather than horizontal national AI law or AI Act imple"	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00409	LIMEN-SIGNAL-E375334814925353	source_surface_anchor_only	P2	open_promotion_hardening				3	https://parliament.ms/wp-content/uploads/2026/05/Act-No.-12-of-2022-Penal-Code-Amendment-Act-2022-for-assent-24.11.2022.pdf	1	https://parliament.ms/wp-content/uploads/2026/05/Act-No.-12-of-2022-Penal-Code-Amendment-Act-2022-for-assent-24.11.2022.pdf	snippet_or_result	source_review_input	parliament.ms	regulator_or_public_authority	direct_surface	P3_candidate_review	residual-weird	AI incident	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv	111	MS,Montserrat,I07,Penal Code (Amendment) Act 2022,Montserrat Legislative Assembly,,2026-05-31,official act PDF,positive cybercrime baseli	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00410	LIMEN-SIGNAL-E15ACF1B0A383AB3	source_surface_anchor_only	P2	open_promotion_hardening				3	https://www.pcpd.org.hk/english/resources_centre/publications/files/ai_protection_fram	1	https://www.pcpd.org.hk/english/resources_centre/publications/files/ai_protection_fram	snippet_or_result	source_review_input	pcpd.org.hk	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv	63	"HK,Hong Kong,I08,Artificial Intelligence: Model Personal Data Protection Framework - procuring AI solutions,""Office of the Privacy Commissioner for Personal Data, Hong Kong"","	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
