row_id	signal_id	url_extraction_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
SRPH-01502	LIMEN-SIGNAL-31F65B7B99FDCF18	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.md:50	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no legality/compliance/prevalence inference	parent_source_extraction_or_hold
SRPH-01503	LIMEN-SIGNAL-60A180395ED0A17F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:132	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no incident or compliance inference	parent_source_extraction_or_hold
SRPH-01504	LIMEN-SIGNAL-681F4412F6C6AD06	url_extracted	https://algoritmes.overheid.nl/en/algoritme/zb000215/93257695/anonymisation-software,8,0,Article	algoritmes.overheid.nl	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/public-release-codebook-v0.1.csv:347	explicit http(s) URL recovered from local row/context	source posture only	source_surface_review_only_no_case_promotion
SRPH-01505	LIMEN-SIGNAL-693A74E245481F8B	source_path_is_snapshot_only			/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/05-risk-management-guideline.txt:1939	local row is a wrapper/cache lead; no explicit original public URL recovered locally	bounded existence/relevance of source surface only	parent_source_extraction_or_hold
SRPH-01506	LIMEN-SIGNAL-7123642FE14D55C4	url_extracted	https://www.lavozdegalicia.es/noticia/sociedad/2017/12/21/lista-juguetes-espia-crece-tras-analisis-advierte-risks-	www.lavozdegalicia.es	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/05-risk-management-guideline.txt:1415	explicit http(s) URL recovered from local row/context	surface existence and posture only; no truth, legality, compliance, prevalence, or ranking inference	source_surface_review_only_no_case_promotion
SRPH-01507	LIMEN-SIGNAL-9919176F5D93F40F	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.md:36	local row is a wrapper/cache lead; no explicit original public URL recovered locally	bounded source-surface existence only	parent_source_extraction_or_hold
SRPH-01508	LIMEN-SIGNAL-B7C1565D1EFF445E	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.csv:23	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence and title only	parent_source_extraction_or_hold
SRPH-01509	LIMEN-SIGNAL-B9F205612899DAC9	wrapper_needs_parent_source			/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z:61	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that this named source surface exists locally for bounded source-surface review.	parent_source_extraction_or_hold
SRPH-01510	LIMEN-SIGNAL-D67D0B86ACD981A7	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/article-a-table-source-provenance-matrix-v0.1.json:525	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Source-surface existence/posture only.	parent_source_extraction_or_hold
SRPH-01566	LIMEN-SIGNAL-1747C1D64046B2E4	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/journal.md:2036	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only; no operational-cohort claim	parent_source_extraction_or_hold
SRPH-01567	LIMEN-SIGNAL-2E468D06483BF703	url_extracted	https://nitda.gov.ng/how-nitdas-ai-strategy-is-powering-startups-and-industry/9159/,2025,official,AI	nitda.gov.ng	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv:908	explicit http(s) URL recovered from local row/context	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01576	LIMEN-SIGNAL-61E7335B95A52801	url_extracted	https://www.imda.gov.sg/resources/press-releases-factsheets-and-speeches/press-releases/2023/singapore-launches-ai-verify-foundation-to-shape-the-future-of-international-ai-standards-through-collaboration	www.imda.gov.sg	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:5526	explicit http(s) URL recovered from local row/context	source-surface existence only; no incident or compliance inference	source_surface_review_only_no_case_promotion
