row_id	signal_id	promotion_gate	promotion_priority	promotion_resolution	linked_reviewed_case_id	linked_source_id	linked_source_role	hardening_score	dedupe_key	duplicate_url_count	source_url	url_recovery_status	url_recovery_source	source_host	source_surface_class	source_review_role	review_priority	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	next_action	required_hardening_step	forbidden_overread
SRPH-00044	LIMEN-SIGNAL-630038A94D65CF31	source_surface_anchor_only	P2	open_promotion_hardening				5	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	6	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	json_field:url	origin_file_line	ai-act-service-desk.ec.europa.eu	regulator_or_public_authority	named_direct_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/runtime/lanes/law-regulator-failed-latest.jsonl	35	"{""already_in_main_dataset"": false, ""category"": ""eu-ai-sandbox"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""ai-act-service-desk.ec.europa.eu"", ""error"": ""URLError(gaierror(-3, 'Temporary failure in name resoluti"	Names a concrete official or institutional surface suitable for bounded source review.	source-surface existence only; no incident or compliance inference	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00045	LIMEN-SIGNAL-4FDD29B8BDCD51E5	source_surface_anchor_only	P2	open_promotion_hardening				5	https://ai.gov.my/governance/	2	https://ai.gov.my/governance/	snippet_or_result	source_review_input	ai.gov.my	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3244	"pallas-readiness-sprint-4,MY,Malaysia,I10,Governance page: AI governance principles,Malaysia National AI Office,,2026-05-30,official AI office page,Partial AI evidence-control evidence,M,""Governance text identifies privacy bias acc"	row names a concrete official or institutional source surface	surface existence/context only; do not infer legality, prevalence, or deployment truth	open bounded source packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00046	LIMEN-SIGNAL-952215834554A9CB	source_surface_anchor_only	P2	open_promotion_hardening				5	https://anap.gov.ro/ro/	1	https://anap.gov.ro/ro/	snippet_or_result	source_review_input	anap.gov.ro	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1554	pallas-readiness-sprint-2,RO,Romania,I08,ANAP official website,National Agency for Public Procurement (ANAP),,2026-05-30,public procurement authority,Public procurement institutional baseline relevant to AI procurement governance.,M,No A	Names a concrete official or institutional source surface suitable for bounded source-surface review.	source-surface existence only	keep in direct-source queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00047	LIMEN-SIGNAL-2601288FCBB8152A	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.apda.ad/resolucions	1	https://www.apda.ad/resolucions	snippet_or_result	source_review_input	apda.ad	regulator_or_public_authority	direct_surface	P3_candidate_review	residual-weird	AI incident	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	8	AD,Andorra,I02;I10,Resolucions i posicionament de l’APDA,Agència Andorrana de Protecció de Dades,,2026-05-31,regulator website,positive evidence,M,Public page states APDA publishes resolutions for public bodies and relevant categ	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00048	LIMEN-SIGNAL-1B53951EF8AC1B90	source_surface_anchor_only	P2	open_promotion_hardening				5	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	3	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	snippet_or_result	source_review_input	asic.gov.au	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	52	"AU,Australia,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-31,regulator_sandbox,adjacent_financial_regulatory_sandbox,H,""Accessible official"	Local row names a concrete official, regulator, institutional, or legal source surface suitable for bounded direct-source review.	Supports only source-surface existence and narrow descriptive posture from the local record, not incident truth, legality, compliance, deployment certainty, prevalence, or ranking.	Carry into reviewed-core triage with bounded wording and keep the local row as provenance anchor.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00049	LIMEN-SIGNAL-43945D32CAD565D2	source_surface_anchor_only	P2	open_promotion_hardening				5	https://asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	1	https://asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	snippet_or_result	source_review_input	asic.gov.au	regulator_or_public_authority	official_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv	94	"NF,Norfolk Island,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-31,parent_state_regulatory_sandbox,limited-context,L,""Offi"	Row names a concrete official/regulator/institutional source surface.	Source-surface existence only; do not infer truth, legality, compliance, safety, prevalence, or ranking.	Queue bounded source-surface review using the named local surface.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00050	LIMEN-SIGNAL-45A7E4F6DAF1E4F0	source_surface_anchor_only	P2	open_promotion_hardening				5	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	3	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	snippet_or_result	source_review_input	asic.gov.au	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	87	pallas-readiness-sprint-1,AU,Australia,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-30,regulator sandbox,Primary evidence for an operationa	Concrete official or institutional surface named locally: ASIC enhanced regulatory sandbox.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep in bounded source-surface review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00051	LIMEN-SIGNAL-E38D82F92C5E162D	source_surface_anchor_only	P2	open_promotion_hardening				5	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	3	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	snippet_or_result	source_review_input	asic.gov.au	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	87	AU,Australia,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-30,regulator sandbox,Primary evidence for an operational sectoral sandbox,H,Finte	Row names a concrete official, institutional, or regulator source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00052	LIMEN-SIGNAL-E790E18FF3FFD3AB	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	2	https://www.asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	snippet_or_result	source_review_input	asic.gov.au	regulator_or_public_authority	official_regulator_sandbox_page	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv	100	CX,Christmas Island,I03,Enhanced regulatory sandbox (ERS),Australian Securities and Investments Commission,,2026-05-31,official_regulator_sandbox,sectoral_sandbox	Row names ASIC's official Enhanced Regulatory Sandbox page.	bounded existence of named direct source surface only	pin or carry this named source surface into the next direct-source packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00053	LIMEN-SIGNAL-F1050A799A29087A	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.bmf.gv.at/themen/finanzmarkt/sandbox-beirat.html	2	https://www.bmf.gv.at/themen/finanzmarkt/sandbox-beirat.html	snippet_or_result	source_review_input	bmf.gv.at	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	38	"AT,Austria,I03,Regulatory Sandbox Beirat,Federal Ministry of Finance,,2026-05-31,official ministry page,negative comparator / sectoral sandbox evidence,L,""This is a financial-market regulatory sandbox"	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00054	LIMEN-SIGNAL-629F5FF6842A633F	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.ca.go.ke/regulatory-sandbox	12	https://www.ca.go.ke/regulatory-sandbox	json_field:url	origin_file_line	ca.go.ke	regulator_or_public_authority	official_regulator_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-kenya-records.jsonl	3	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""kenya-regulatory-sandbox"", ""content_hash"": ""35fce2e119624e72c86ba9cc58fa1b82e296cd329024f1d74bc9f89127a9646f"", ""content_type"": ""text/html; charset=UTF-8"", ""dates_fou"	Local Kenya records JSONL contains the Communications Authority regulatory-sandbox source with official domain and sandbox detail.	source-surface existence only; no truth/compliance/prevalence inference	keep as a bounded official sandbox source surface	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00055	LIMEN-SIGNAL-7DEF17979B446E5C	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.ca.go.ke/regulatory-sandbox	12	https://www.ca.go.ke/regulatory-sandbox	json_field:url	origin_file_line	ca.go.ke	regulator_or_public_authority	direct_source_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/global-south-kenya-history.jsonl	3	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""kenya-regulatory-sandbox"", ""content_hash"": ""35fce2e119624e72c86ba9cc58fa1b82e296cd329024f1d74bc9f89127a9646f"", ""content_type"": ""text/html; charset=UTF-8"", ""corpus_ve"	history record names the Communications Authority of Kenya regulatory sandbox surfaces directly	existence/posture only; no truth, legality, compliance, safety, prevalence, or ranking inference	queue bounded direct-source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00056	LIMEN-SIGNAL-DD7557CCD522A066	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.cnil.fr/en/regulatory-sandbox	1	https://www.cnil.fr/en/regulatory-sandbox	snippet_or_result	source_review_input	cnil.fr	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	80	BL,Saint Barthelemy,I03,Regulatory sandbox,CNIL,,2026-05-30,regulator programme,National French data-protection sandbox evidence,L,Retained as a comparator only. First pass did not find a Saint Barthelemy-specific AI/re	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00057	LIMEN-SIGNAL-FEA5BAAC9F5AEBB5	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.cnil.fr/fr/bac-sable-intelligence-artificielle-et-services-publics-la-cnil-accompagne-8-projets-innovants	1	https://www.cnil.fr/fr/bac-sable-intelligence-artificielle-et-services-publics-la-cnil-accompagne-8-projets-innovants	snippet_or_result	source_review_input	cnil.fr	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	397	GF,French Guiana,I03,« Bac à sable » intelligence artificielle et services publics : la CNIL accompagne 8 projets innovants,CNIL,,2026-05-30,re	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00058	LIMEN-SIGNAL-9635F15F9D108A92	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.cst.gov.sa/en/services/Pages/RegulatorySandbox.aspx	3	https://www.cst.gov.sa/en/services/Pages/RegulatorySandbox.aspx	snippet_or_result	source_review_input	cst.gov.sa	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	863	"pallas-readiness-sprint-1,SA,Saudi Arabia,I03,Regulatory Sandbox / emerging technologies sandbox pages,""Communications, Space & Technology Commission (CST)"",,2026-05-30,official sandbox/service pag"	Names a concrete official regulatory or legal source surface suitable for bounded source-surface review.	source-surface existence only	keep in direct-source queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00059	LIMEN-SIGNAL-9E06A52C9C7E8B39	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.cst.gov.sa/en/services/Pages/RegulatorySandbox.aspx	3	https://www.cst.gov.sa/en/services/Pages/RegulatorySandbox.aspx	snippet_or_result	source_review_input	cst.gov.sa	regulator_or_public_authority	official_or_institutional_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	307	"SA,Saudi Arabia,I03,Regulatory Sandbox / emerging technologies sandbox pages,""Communications, Space & Technology Commission (CST)"",,2026-05-31,official sandbox/service page,possible sectoral sandbo"	Local metadata names a concrete official or institutional source surface suitable for bounded review.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open bounded source-surface review on the named source	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00060	LIMEN-SIGNAL-EB194FBCD2043AAF	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.cst.gov.sa/en/services/Pages/RegulatorySandbox.aspx	3	https://www.cst.gov.sa/en/services/Pages/RegulatorySandbox.aspx	snippet_or_result	source_review_input	cst.gov.sa	regulator_or_public_authority	direct_official_or_institutional_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	863	"SA,Saudi Arabia,I03,Regulatory Sandbox / emerging technologies sandbox pages,""Communications, Space & Technology Commission (CST)"",,2026-05-30,official sandbox/service page,Sectoral sandbox evidenc"	local metadata names a concrete official or institutional source surface	surface existence/posture only; no incident, legality, compliance, or prevalence claim	open bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00061	LIMEN-SIGNAL-E1729DFFC8B81183	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.datatilsynet.no/regelverk-og-verktoy/sandkasse-for-kunstig-intelligens/	1	https://www.datatilsynet.no/regelverk-og-verktoy/sandkasse-for-kunstig-intelligens/	snippet_or_result	source_review_input	datatilsynet.no	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	620	"SJ,Svalbard and Jan Mayen,I03,Sandkasse for kunstig intelligens,Norwegian Data Protection Authority (Datatilsynet),,2026-05-30,official regulator programme page,""Shows an operat"	Row names a concrete official, institutional, or regulator source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00062	LIMEN-SIGNAL-092CCEDFA58D6BB8	source_surface_anchor_only	P2	open_promotion_hardening				5	https://dmue.gov.hu/	1	https://dmue.gov.hu/	snippet_or_result	source_review_input	dmue.gov.hu	regulator_or_public_authority	official_source_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	554	batch-20-ec-tw,official/legal/regulatory,candidate score-bearing source,source hardening before score update,HU,Hungary,Public-sector governance,Digital Hungary Agency / public digital services,Digital Hungary Agency,,current,official,publi	Names the Digital Hungary Agency official surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	bounded source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00063	LIMEN-SIGNAL-2BAD4C7CC15D6418	source_surface_anchor_only	P2	open_promotion_hardening				5	https://enlargement.ec.europa.eu/kosovo-report-2025_en	2	https://enlargement.ec.europa.eu/kosovo-report-2025_en	snippet_or_result	source_review_input	enlargement.ec.europa.eu	regulator_or_public_authority	official_or_institutional_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1727	pallas-readiness-sprint-2,XK,Kosovo,I03,Kosovo Report 2025 - AI Act alignment and digital-services section,European Commission / DG Enlargement and Eastern Neighbourhood,,2026-05-30,official international m	Row names a concrete official, institutional, or vendor source surface.	source-surface existence review only	keep in direct source review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00064	LIMEN-SIGNAL-68131B67F2E113BA	source_surface_anchor_only	P2	open_promotion_hardening				5	https://enlargement.ec.europa.eu/bosnia-and-herzegovina-report-2024_en	4	https://enlargement.ec.europa.eu/bosnia-and-herzegovina-report-2024_en	snippet_or_result	source_review_input	enlargement.ec.europa.eu	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	49	BA,Bosnia and Herzegovina,I03,Bosnia and Herzegovina Report 2024 - Chapter 10 digital transformation and media,European Commission / DG Enlargement and Eastern Neighbourhood,,2026-05-31,offi	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00065	LIMEN-SIGNAL-8B9A679861CAF64F	source_surface_anchor_only	P2	open_promotion_hardening				5	https://enlargement.ec.europa.eu/bosnia-and-herzegovina-report-2024_en	4	https://enlargement.ec.europa.eu/bosnia-and-herzegovina-report-2024_en	snippet_or_result	source_review_input	enlargement.ec.europa.eu	regulator_or_public_authority	official institutional report page	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	69	BA,Bosnia and Herzegovina,I03,Bosnia and Herzegovina Report 2024 - Chapter 10 digital transformation and media,European Commission / DG Enlargement and Eastern Neighbourhood,,2026-05-30,offi	European Commission report page is a concrete institutional source surface.	Existence/posture of the official report page only.	Open a direct source review packet on the named EC page.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00066	LIMEN-SIGNAL-D8E8056875E1141D	source_surface_anchor_only	P2	open_promotion_hardening				5	https://eur-lex.europa.eu/eli/reg/2016/679/oj	6	https://eur-lex.europa.eu/eli/reg/2016/679/oj	json_field:url	origin_file_line	eur-lex.europa.eu	regulator_or_public_authority	direct named source surface	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/law-regulator-records.jsonl	4	"{""already_in_main_dataset"": false, ""category"": ""eu-law"", ""content_hash"": ""88f28a65a5fddc53b32cea9c20964f79722578c6481f973b84c5c46ed8cc1db5"", ""content_type"": ""text/html; charset=UTF-8"", ""dates_found"": [], ""domain"": ""eur-lex.europa.eu"", ""erro"	Names a concrete official, legal, registry, procurement, or institutional source surface.	Source-surface existence/posture only.	Retain for bounded direct source review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00067	LIMEN-SIGNAL-FA7CC307D543BD6A	source_surface_anchor_only	P2	open_promotion_hardening				5	https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng	9	https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng	hardening_review_url_extracted	named-url-extraction-results-v0.1	eur-lex.europa.eu	regulator_or_public_authority	official_law_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14618	"<p class=""oj-normal"">that participation in the AI regulatory sandbox is limited to a period that is appropriate to the complexity and scale of the project and that may be extended by the national competent authority;</p>"	Local HTML exposes a concrete EUR-Lex AI Act surface.	source-surface existence only	bounded source review if still needed	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00068	LIMEN-SIGNAL-0FC597CFF2390096	source_surface_anchor_only	P2	open_promotion_hardening				5	https://european-digital-innovation-hubs.ec.europa.eu/knowledge-hub/european-ai-innovation-ecosystem/ai-regulatory-sandboxes	3	https://european-digital-innovation-hubs.ec.europa.eu/knowledge-hub/european-ai-innovation-ecosystem/ai-regulatory-sandboxes	json_field:url	origin_file_line	european-digital-innovation-hubs.ec.europa.eu	regulator_or_public_authority	official_sandbox_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl	6	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""eu-ai-sandbox"", ""content_hash"": ""d8d868ce70182d2da44ef4df5a46969ba3927241dfccc27778aa95a7990c6545"", ""content_type"": ""text/html; charset=UTF-8"", ""dates_found"": [], ""d"	Named direct source surface is explicit in local metadata.	existence of named source surface only	open bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00069	LIMEN-SIGNAL-F46EA93D8B40C07C	source_surface_anchor_only	P2	open_promotion_hardening				5	https://www.fscmauritius.org/media/167549/regulatory-sandbox-guidelines.pdf	2	https://www.fscmauritius.org/media/167549/regulatory-sandbox-guidelines.pdf	snippet_or_result	source_review_input	fscmauritius.org	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv	216	MU,Mauritius,I03,Regulatory Sandbox Guidelines,Financial Services Commission Mauritius,,2026-05-30,official_financial_services_regulator_pdf,positive_sandbox,M,Official FSC PDF says Fin	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
