signal_id	autoresolve_status	extracted_source_url	evidence_location	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
LIMEN-SIGNAL-35E99D7947A849E4	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:145-161	proxy_or_synthesis_row	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	153	Local metadata points toward an underlying official source, but this row is still a proxy, synthesis, or unnamed source wrapper.	points toward a source family only; no direct-source claim until a named official surface is extracted	extract the named official page, register, law, or notice from local metadata before review
LIMEN-SIGNAL-36B475FEAA4A15BC	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_COUNTRY_SCORE_DELTA.csv:71-87	proxy_or_synthesis_row	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_COUNTRY_SCORE_DELTA.csv	79	Local metadata points toward an underlying official source, but this row is still a proxy, synthesis, or unnamed source wrapper.	points toward a source family only; no direct-source claim until a named official surface is extracted	extract the named official page, register, law, or notice from local metadata before review
LIMEN-SIGNAL-37042E041B621A10	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_COUNTRY_SCORE_DELTA.csv:151-167	proxy_or_synthesis_row	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_COUNTRY_SCORE_DELTA.csv	159	Local metadata points toward an underlying official source, but this row is still a proxy, synthesis, or unnamed source wrapper.	points toward a source family only; no direct-source claim until a named official surface is extracted	extract the named official page, register, law, or notice from local metadata before review
LIMEN-SIGNAL-427236C2A25B6F44	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:1644-1660	source_examples_summary	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md	1652	Profile lists official source examples, but this row is still a summary wrapper.	Only indicates an underlying source may exist; no direct-source claim until the named surface is extracted.	Extract the named underlying source surface from the local pack/summary first.
LIMEN-SIGNAL-430C03AD2FD9D80D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1337-1353	review_queue_summary	P1_official_or_regulator_review	identity-provenance	C2PA	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1345	Queue summary names Digdir guidance/C2PA themes but not one standalone extracted surface here.	Only indicates an underlying source may exist; no direct-source claim until the named surface is extracted.	Extract the named underlying source surface from the local pack/summary first.
LIMEN-SIGNAL-48F2B8E0089AB92B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/results/pallas-gaia-bridge/paper-claim-signals.md:16-32	paper_claim_proxy	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/pallas-gaia-bridge/paper-claim-signals.md	24	Bridge note names a Brazil case but does not expose a direct reviewable source surface.	named underlying public source only	extract the named Brazilian public source before review
LIMEN-SIGNAL-491DAC98F9D84794	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:1-10	research_queue_topic	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	2	Research-queue row lists China source targets but no single named reviewable source surface.	named underlying public source only	extract a specific Chinese official source before review
LIMEN-SIGNAL-4A8513B80B6B2034	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.csv:1-10	translation_route_template	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.csv	2	Translated route protocol describes a source route but does not name a direct reviewable source.	named underlying public source only	extract the named Korean public source before review
LIMEN-SIGNAL-4A8D799F62ED1363	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-019/negative-source-search-ledger-template-v0.1.csv:1-10	translation_route_template	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-019/negative-source-search-ledger-template-v0.1.csv	2	Negative-search ledger template describes a Korean route but not a named direct source surface.	named underlying public source only	extract the named Korean public source before review
LIMEN-SIGNAL-4B0E93562AA62EE2	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_HARDENING_SUMMARY.csv:5-21	summary_with_multiple_sources	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_HARDENING_SUMMARY.csv	13	Hardening summary cites multiple Palau source leads rather than one direct reviewable surface.	named underlying public source only	extract a specific Palau source before review
LIMEN-SIGNAL-4C440B5C1372183B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:1644-1660	profile_source_list	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	1652	Country-profile prose lists multiple Romanian source examples rather than one reviewable surface.	named underlying public source only	extract a specific Romanian source before review
LIMEN-SIGNAL-4F71B185435802AC	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_CANDIDATE_MATRIX_DELTA.csv:6-22	metadata_wrapper	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_CANDIDATE_MATRIX_DELTA.csv	14	metadata signals relevance but does not yet name a reviewable source surface	must name the underlying public source before promotion	extract named source from local metadata
LIMEN-SIGNAL-51C3FA74917FA77C	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1166-1182	review_queue_proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1174	review queue row names AKSHI procurement lead but still needs extraction of the underlying tender source	extract the named underlying procurement surface before review	resolve underlying procurement notice/tender page
LIMEN-SIGNAL-51F553D0E104F1F1	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:6192-6208	proxy_or_wrapper_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	6200	Local row points toward an underlying source surface but does not yet expose the named reviewable surface cleanly.	Only indicates an underlying source family; named direct surface not yet extracted.	Extract the named direct source surface from local evidence.
LIMEN-SIGNAL-580CA04012FD56D3	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md:362-378	weak_source_warning_with_leads	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md	370	Warning names official candidates but does not provide a clean reviewable source surface.	lead-to-source only	extract named direct source first
LIMEN-SIGNAL-5811DC9223F3550C	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_CANDIDATE_MATRIX_DELTA.csv:81-97	derived_procurement_lead	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_CANDIDATE_MATRIX_DELTA.csv	89	Matrix note points to Act 75-2019 and bid database but is not the source surface.	lead-to-source only	extract named direct source first
LIMEN-SIGNAL-58701DAD514378F0	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md:137-153	summary_with_multiple_source_leads	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md	145	Summary row lists candidate official sources but is not itself the source surface.	lead-to-source only	extract named direct source first
LIMEN-SIGNAL-5B5CA01B1A00585D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_summary.json:137-153	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_summary.json	145	country/profile wrapper points toward sources but does not expose a named reviewable surface here	must resolve direct public source before promotion	extract a named direct source from local profile evidence
LIMEN-SIGNAL-5BAC56EB24FAA830	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:10472-10488	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	10480	country/profile wrapper points toward sources but does not expose a named reviewable surface here	must resolve direct public source before promotion	extract a named direct source from local profile evidence
LIMEN-SIGNAL-5BBBEFD9D105139A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:7205-7221	country_profile_wrapper	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	7213	country/profile wrapper points toward sources but does not expose a named reviewable surface here	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract a named direct source from local profile evidence
LIMEN-SIGNAL-5DD24AA610531774	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:9861-9877	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	9869	country/profile wrapper points toward sources but does not expose a named reviewable surface here	must resolve direct public source before promotion	extract a named direct source from local profile evidence
LIMEN-SIGNAL-5DDF7760A3C2EF9F	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1735-1751	source_pack_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1743	local row points toward an underlying source but does not yet expose a stable named reviewable surface	must resolve direct public source before promotion	extract named direct source
LIMEN-SIGNAL-5E0C173B15FD9F7B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:1448-1464	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	1456	country/profile wrapper points toward sources but does not expose a named reviewable surface here	must resolve direct public source before promotion	extract a named direct source from local profile evidence
LIMEN-SIGNAL-5E731DDE4888E7E0	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:947-963	source_pack_wrapper	P1_official_or_regulator_review	identity-provenance	watermark	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	955	local row points toward an underlying source but does not yet expose a stable named reviewable surface	must resolve direct public source before promotion	extract named direct source
LIMEN-SIGNAL-5F920C42229D2E2E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1435-1451	source_pack_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1443	local row points toward an underlying source but does not yet expose a stable named reviewable surface	must resolve direct public source before promotion	extract named direct source
LIMEN-SIGNAL-62AF4007F439908E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:3-19	source_pack_or_index_row	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv	11	Local metadata implies an underlying source surface, but none is named cleanly yet.	metadata points toward a source but no named surface is exposed yet	extract or name the underlying source surface first
LIMEN-SIGNAL-63375EE439F95BF4	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1635EEST/daily/gaia-foreign-language-digest-latest.json:4030-4046	source_pack_or_index_row	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1635EEST/daily/gaia-foreign-language-digest-latest.json	4038	Proxy/index row points toward a source but does not expose one named reviewable surface yet.	metadata points toward a source but no named surface is exposed yet	extract or name the underlying source surface first
LIMEN-SIGNAL-635595E9997377C9	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:1-11	source_pack_or_index_row	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	3	Queue/wrapper row points toward source work but does not isolate one named surface yet.	metadata points toward a source but no named surface is exposed yet	extract or name the underlying source surface first
LIMEN-SIGNAL-6CE092612C01FA38	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_COUNTRY_SCORE_DELTA.csv:4-20	adjacent score summary	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_COUNTRY_SCORE_DELTA.csv	12	Row alludes to a court AI practice direction but does not expose the named direct source surface.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-6E0F66AB8A158A9A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:1-10	proxy_or_wrapper_surface	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	2	Research-queue row lists several possible China surfaces without one bounded target.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source surface first
LIMEN-SIGNAL-728239926DA4661D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_HARDENING_SUMMARY.csv:2-18	hardening_summary	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_HARDENING_SUMMARY.csv	10	Hardening summary mentions evidence themes but does not expose one named reviewable source surface.	wrapper/proxy evidence only; no direct source-surface claim until a named underlying source is extracted.	extract named underlying source surface
LIMEN-SIGNAL-7435D3EE727DA96D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_COUNTRY_MATRIX.csv:3-19	country_matrix_summary	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_COUNTRY_MATRIX.csv	11	Country matrix summary does not expose a named direct sandbox source surface.	wrapper/proxy evidence only; no direct source-surface claim until a named underlying source is extracted.	extract named underlying source surface
LIMEN-SIGNAL-76803D9056752220	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:10566-10582	wrapper_or_summary_row	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	10574	Wrapper/summary metadata points toward a source family but does not yet expose one named reviewable source surface.	Needs named source extraction before any direct-source claim.	Extract a named source title/URL or direct local line before re-queueing.
LIMEN-SIGNAL-76A28CC9D3E20CCD	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_HARDENING_SUMMARY.csv:1-16	wrapper_or_summary_row	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_HARDENING_SUMMARY.csv	8	Wrapper/summary metadata points toward a source family but does not yet expose one named reviewable source surface.	Needs named source extraction before any direct-source claim.	Extract a named source title/URL or direct local line before re-queueing.
LIMEN-SIGNAL-76B320FBBE34DF6D	unresolved_needs_parent_source_extraction		/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-029/rare-language-threshold-sequencing-board.tsv:1-12	wrapper_or_summary_row	P1_official_or_regulator_review	identity-provenance	deepfake	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-029/rare-language-threshold-sequencing-board.tsv	4	Wrapper/summary metadata points toward a source family but does not yet expose one named reviewable source surface.	Needs named source extraction before any direct-source claim.	Extract a named source title/URL or direct local line before re-queueing.
LIMEN-SIGNAL-7735F339A750202E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:68-84	wrapper_or_summary_row	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	76	Wrapper/summary metadata points toward a source family but does not yet expose one named reviewable source surface.	Needs named source extraction before any direct-source claim.	Extract a named source title/URL or direct local line before re-queueing.
LIMEN-SIGNAL-77CC0359C837A60E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json:4404-4420	wrapper_or_summary_row	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json	4412	Wrapper/summary metadata points toward a source family but does not yet expose one named reviewable source surface.	Needs named source extraction before any direct-source claim.	Extract a named source title/URL or direct local line before re-queueing.
LIMEN-SIGNAL-78A4DE8BBBE9FDE2	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_COUNTRY_SCORE_DELTA.csv:61-77	wrapper_or_summary_row	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_COUNTRY_SCORE_DELTA.csv	69	Wrapper/summary metadata points toward a source family but does not yet expose one named reviewable source surface.	Needs named source extraction before any direct-source claim.	Extract a named source title/URL or direct local line before re-queueing.
LIMEN-SIGNAL-7AEDDF93B03B8B63	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:2978-2994	wrapper_or_summary_pointer	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	2986	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.
LIMEN-SIGNAL-7BDF42861854479B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:9097-9113	wrapper_or_summary_pointer	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	9105	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.
LIMEN-SIGNAL-7D7F8517420B6D0F	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:675-691	wrapper_or_summary_pointer	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	683	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.
LIMEN-SIGNAL-7E7DE2594B4DB871	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_COUNTRY_SCORE_DELTA.csv:121-137	wrapper_or_summary_pointer	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_COUNTRY_SCORE_DELTA.csv	129	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.
LIMEN-SIGNAL-7EEFAA56EF9B4D17	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:789-805	wrapper_or_summary_pointer	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md	797	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.
LIMEN-SIGNAL-7F4BB7B38452A6B8	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1365-1381	wrapper_or_summary_pointer	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1373	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.
LIMEN-SIGNAL-7F689160F4A6D746	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:65-81	wrapper_or_summary_pointer	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	73	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.
LIMEN-SIGNAL-8202E3D5AEA403C5	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:902-918	proxy_or_wrapper_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	910	Local row is a proxy or wrapper that points toward a source family but does not itself expose a named reviewable surface.	proxy indication only; no direct-source claim until a named surface is extracted	extract named direct source from local metadata
LIMEN-SIGNAL-8E029CBBBA1F302D	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:96-112	country-hardening summary	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	104	Country-hardening summary points toward official Bermuda sources without exposing a clean direct surface row.	Named source extraction only.	Extract the canonical official Bermuda source before review.
LIMEN-SIGNAL-8F0BFB9EEB4BA4C6	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:7372-7388	translation-sensitive digest note	P1_official_or_regulator_review	identity-provenance	deepfake	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	7380	Foreign-language digest paraphrases China deep-synthesis rules without exposing the canonical source surface.	Named source extraction only; translation-safe handling required downstream.	Extract the canonical Chinese rule source before review.
LIMEN-SIGNAL-90A3EA913043E63A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FLAGSHIP_CASE_STUDY.md:25-41	wrapper_or_proxy_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FLAGSHIP_CASE_STUDY.md	33	Local row is a wrapper/proxy that points toward a source but does not expose a named reviewable surface yet.	only that a source-adjacent artifact exists locally; direct source still unresolved	extract named direct source from local wrapper
LIMEN-SIGNAL-9572FBF6DA1B4005	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:7628-7644	proxy_or_wrapper_surface	P1_official_or_regulator_review	identity-provenance	deepfake	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	7636	Adjacent metadata points toward an underlying source, but no named reviewable direct surface is exposed yet.	name underlying source before review	extract named source and reopen only if found
