source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://algoritmes.overheid.nl/en/algoritme/66827551	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/66827551	Document search	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Document search, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Document search; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/68373955	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/68373955	Signal model Transfer Tax for returns (OVB)	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Signal model Transfer Tax for returns (OVB), not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Signal model Transfer Tax for returns (OVB); no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/75116356	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/75116356	Concern dashboard EZK	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Concern dashboard EZK, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Concern dashboard EZK; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/76823190	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/76823190	Civil affairs: eServices	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Civil affairs: eServices, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Civil affairs: eServices; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/82319377	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/82319377	Smart Language	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Smart Language, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Smart Language; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/83985427	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/83985427	Octobox Anonymisation	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Octobox Anonymisation, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Octobox Anonymisation; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/85844953	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/85844953	WOZ valuation with model-based valuation	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for WOZ valuation with model-based valuation, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled WOZ valuation with model-based valuation; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/88456515	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/88456515	Sounding language	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Sounding language, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Sounding language; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/93184465	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/93184465	Datamask	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Datamask, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Datamask; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/94412765	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/94412765	Anonymise	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Anonymise, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Anonymise; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/95642143	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/95642143	Anonymise	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Anonymise, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Anonymise; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/gm0301/77424251/schulink-aidesk	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0301/77424251/schulink-aidesk	Schulink AI-Desk	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Schulink AI-Desk, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Schulink AI-Desk; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/gm0363/21579514/reports-public-space-signals-sia	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0363/21579514/reports-public-space-signals-sia	Dutch Algorithm Register: Reports public space: signals (SIA)	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Dutch Algorithm Register: Reports public space: signals (SIA), not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm0503/51854182/matching-jobseekers-with-vacancies	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0503/51854182/matching-jobseekers-with-vacancies	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm0546/35116152/virtual-municipality-assistant-gem	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0546/35116152/virtual-municipality-assistant-gem	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm0553/12751163/virtual-municipality-assistant-gem	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0553/12751163/virtual-municipality-assistant-gem	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm0599/26381291/virtual-municipality-assistant-gem	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm0599/26381291/virtual-municipality-assistant-gem	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government / Datamask	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Algorithm Register of the Dutch government / Datamask, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Algorithm Register of the Dutch government, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government / Zylab Disclosure Support	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Algorithm Register of the Dutch government / Zylab Disclosure Support, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/oorg10264/92994661/chatbot-job	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/oorg10264/92994661/chatbot-job	Chatbot Job / Dutch Algorithm Register	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Chatbot Job / Dutch Algorithm Register, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/pv31/27383155/govchatnllaica	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/pv31/27383155/govchatnllaica	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for algoritmes.overheid.nl, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/algoritme/so0760/84321578/chatbot-bo	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/so0760/84321578/chatbot-bo	Chatbot Bo	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is a Dutch Algorithm Register record for Chatbot Bo, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/en/organisatie	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/organisatie	algoritmes.overheid.nl	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is an organization/browse page in the Dutch Algorithm Register, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmes.overheid.nl/nl	closed_noncase_source_surface	https://algoritmes.overheid.nl/nl	Het algoritmeregister van de Nederlandse overheid	algoritmes.overheid.nl		not_applicable_noncase	algorithm_register_source_surface		Netherlands	The cited source is the Dutch Algorithm Register home/register surface, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://algoritmospublicos.cl	closed_noncase_source_surface	https://algoritmospublicos.cl/	Plataforma de Algoritmos Públicos	algoritmospublicos.cl		not_applicable_noncase	algorithm_register_source_surface		Chile	The cited source is a public algorithm-register platform surface, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
https://all-hands.dev	closed_noncase_source_surface	https://www.all-hands.dev/	all-hands.dev	all-hands.dev	OpenHands / All Hands vendor product source surface	public source surface only	agentic coding; product page	unknown	Global / vendor site	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	Vendor/product site describes a coding-agent platform; no concrete incident, vulnerability, or official finding is identified.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://anduril.com/lattice	closed_noncase_source_surface	https://www.anduril.com/lattice/	anduril.com	anduril.com	Anduril Lattice vendor source surface	public source surface only	defense AI; vendor product	unknown	United States / defense vendor	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	Vendor/product page is source-family context and does not itself provide a concrete edge-case finding.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://anssi.ci/documents/87/Strat%C3%A9gie_Nationale_de_lIntelligence_Artificielle_250321_041840.pdf	closed_noncase_source_surface	https://www.anssi.ci/documents/87/Strat%C3%A9gie_Nationale_de_lIntelligence_Artificielle_250321_041840.pdf	Stratégie Nationale de l'Intelligence Artificielle - SNIA 2030	anssi.ci		not_applicable_noncase	policy_strategy_source_surface		Cote d'Ivoire	The cited source is an official national AI strategy PDF, not a concrete AI edge-case event or finding.	May only cite this as a source-surface disposition; it does not establish an incident, harm, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking.	Do not infer wrongdoing, harm, legality, compliance, safety impact, deployment status beyond the cited surface, prevalence, or importance from this source alone.	Input metadata identifies this as a register, policy, API, or transparency/source-family surface and provides no concrete event/action/vulnerability/finding/official record suitable for case hardening.	Obtain a specific public source describing a concrete event, official action, vulnerability, finding, or bounded case-level record.	Not eligible until converted into a concrete case candidate with source text, precise locator, date, jurisdiction, and bounded claim.	Keep closed as noncase source-surface accounting unless a later exact source locator provides a concrete case-level record.
