checked_at_utc	source_table	row_no	field	host	url	status	final_url	content_type	sample_bytes	error	bounded_note
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	69	url	poliisi.fi	https://poliisi.fi/haku?q=valitus+teko%C3%A4ly	200	https://poliisi.fi/haku?q=valitus+teko%C3%A4ly	text/html;charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	55	url	www.hankintailmoitukset.fi	https://www.hankintailmoitukset.fi/web/api/notices/52209	200	https://www.hankintailmoitukset.fi/web/api/notices/52209	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	53	url	ai.hel.fi	http://ai.hel.fi/wp-content/uploads/White-Paper.pdf	200	https://ai.hel.fi/wp-content/uploads/White-Paper.pdf	application/pdf	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	57	url	airisk.mit.edu	https://airisk.mit.edu/risks#AI-Risk-Database	200	https://airisk.mit.edu/risks#AI-Risk-Database	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	79	url	airisk.mit.edu	https://airisk.mit.edu/risks#Domain-Taxonomy-of-AI-Risks	200	https://airisk.mit.edu/risks#Domain-Taxonomy-of-AI-Risks	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	59	url	airisk.mit.edu	https://airisk.mit.edu/ai-incident-tracker	200	https://airisk.mit.edu/ai-incident-tracker	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	77	url	news.google.com	https://news.google.com/rss/articles/CBMixgFBVV95cUxPR1dvbk56bE5NdlVhWlVGdUlEbGF2Q1QzYnFkeF85RzN2U20yb25aa2RYaXJzYTRaM0k1WkloVzVWazgzTFZKLW5xM29aWGM5c0podjA4VTdHbkdsQ3poQUhjQ0kxb2NselRLWXhmXy1ZNnlJMU5RZGhqOGFjbTNTbTNzRi0yc0JGY3lzY2NLRWprVUJkVzVzRHRyRDZiT2ZSSFJmXzl1YUpGRTNrelFqeFZiNE44SWt1MU1mRGtpRGlJeW5SRHc?oc=5	200	https://news.google.com/rss/articles/CBMixgFBVV95cUxPR1dvbk56bE5NdlVhWlVGdUlEbGF2Q1QzYnFkeF85RzN2U20yb25aa2RYaXJzYTRaM0k1WkloVzVWazgzTFZKLW5xM29aWGM5c0podjA4VTdHbkdsQ3poQUhjQ0kxb2NselRLWXhmXy1ZNnlJMU5RZGhqOGFjbTNTbTNzRi0yc0JGY3lzY2NLRWprVUJkVzVzRHRyRDZiT2ZSSFJmXzl1YUpGRTNrelFqeFZiNE44SWt1MU1mRGtpRGlJeW5SRHc?oc=5&ucbcb=1&hl=en-US&gl=US&ceid=US:en	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	78	url	www.amsterdam.nl	https://www.amsterdam.nl/zoeken/?zoeken_term=ChatAmsterdam	403	https://www.amsterdam.nl/zoeken/?zoeken_term=ChatAmsterdam	text/html; charset=UTF-8	0	Forbidden	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	56	url	www.doj.nh.gov	https://www.doj.nh.gov/press-releases	403	https://www.doj.nh.gov/press-releases	text/html	0	Forbidden	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	72	url	api.github.com	https://api.github.com/repos/langflow-ai/langflow/issues/1973/comments?per_page=100	200	https://api.github.com/repos/langflow-ai/langflow/issues/1973/comments?per_page=100	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	71	url	eur-lex.europa.eu	https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng	200	https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng	text/html; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	63	url	incidentdatabase.ai	https://incidentdatabase.ai/research/snapshots/	200	https://incidentdatabase.ai/research/snapshots/	text/html; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	84	url	ico.org.uk	https://ico.org.uk/action-weve-taken/enforcement/2024/07/chelmer-valley-high-school/	200	https://ico.org.uk/action-weve-taken/enforcement/2024/07/chelmer-valley-high-school/	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	54	url	poliisi.fi	https://poliisi.fi/haku?q=hallintovalitus	200	https://poliisi.fi/haku?q=hallintovalitus	text/html;charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:45Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	82	url	api.github.com	https://api.github.com/repos/langflow-ai/langflow/issues/2908	200	https://api.github.com/repos/langflow-ai/langflow/issues/2908	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	81	url	api.github.com	https://api.github.com/repositories/614765452/security-advisories/GHSA-5h38-mgp9-rj5f	200	https://api.github.com/repositories/614765452/security-advisories/GHSA-5h38-mgp9-rj5f	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	58	url	news.google.com	https://news.google.com/rss/search?q=site%3Adoj.nh.gov%20Biden%20robocall%20attorney%20general&hl=en-US&gl=US&ceid=US:en	200	https://news.google.com/rss/search?q=site%3Adoj.nh.gov%20Biden%20robocall%20attorney%20general&hl=en-US&gl=US&ceid=US:en	application/xml; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	86	url	www.justice.gov	https://www.justice.gov/usao-sdny/pr/tech-ceo-charged-artificial-intelligence-investment-fraud-scheme	200	https://www.justice.gov/usao-sdny/pr/tech-ceo-charged-artificial-intelligence-investment-fraud-scheme	text/html	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	89	url	www.doj.nh.gov	https://www.doj.nh.gov	403	https://www.doj.nh.gov	text/html	0	Forbidden	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	96	url	www.tenderned.nl	https://www.tenderned.nl/aankondigingen/overzicht?zoekterm=ChatAmsterdam	200	https://www.tenderned.nl/aankondigingen/overzicht?zoekterm=ChatAmsterdam	text/html	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	70	url	doi.org	https://doi.org/10.1056/NEJMc2605962	403	https://www.nejm.org/doi/10.1056/NEJMc2605962	text/html; charset=UTF-8	0	Forbidden	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	76	url	www.sec.gov	https://www.sec.gov/litigation/litreleases.htm	403	https://www.sec.gov/litigation/litreleases.htm	text/html	0	Forbidden	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	51	url	www.hankintailmoitukset.fi	https://www.hankintailmoitukset.fi/web/api/notices/48719	200	https://www.hankintailmoitukset.fi/web/api/notices/48719	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	91	url	incidentdatabase.ai	https://incidentdatabase.ai/page-data/cite/1515/page-data.json	200	https://incidentdatabase.ai/page-data/cite/1515/page-data.json	application/json	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	67	url	yle.fi	https://yle.fi/a/74-20212545	200	https://yle.fi/a/74-20212545	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	74	url	www.policija.si	https://www.policija.si/delovna-podrocja/mednarodno-sodelovanje/crpanje-evropskih-sredstev/projekt-euccs-preparation-stage-4	200	https://www.policija.si/delovna-podrocja/mednarodno-sodelovanje/crpanje-evropskih-sredstev/projekt-euccs-preparation-stage-4	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	90	url	www.courtlistener.com	https://www.courtlistener.com/api/rest/v3/search/?q=1:22-cv-02565	403	https://www.courtlistener.com/api/rest/v3/search/?q=1:22-cv-02565	application/json	0	Forbidden	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	94	url	www.sec.gov	https://www.sec.gov/newsroom/press-releases/2024-36	403	https://www.sec.gov/newsroom/press-releases/2024-36	text/html	0	Forbidden	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	98	url	ai.hel.fi	https://ai.hel.fi/en/get-to-know-ai-register/	200	https://ai.hel.fi/en/get-to-know-ai-register/	text/html; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	85	url	www.justice.gov	https://www.justice.gov/usao-sdny/media/1396131/dl?inline	200	https://www.justice.gov/usao-sdny/media/1396131/dl?inline	application/pdf	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	95	url	github.com	https://github.com/Significant-Gravitas/AutoGPT/security/advisories/GHSA-5h38-mgp9-rj5f	200	https://github.com/Significant-Gravitas/AutoGPT/security/advisories/GHSA-5h38-mgp9-rj5f	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	105	url	www.policija.si	https://www.policija.si/index.php?option=com_content&view=article&id=95798	200	https://www.policija.si/index.php?option=com_content&view=article&id=95798	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	83	url	api.github.com	https://api.github.com/repos/crewAIInc/crewAI/releases/tags/1.14.0	200	https://api.github.com/repos/crewAIInc/crewAI/releases/tags/1.14.0	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	88	url	api.github.com	https://api.github.com/repos/anthropics/claude-code/security-advisories/GHSA-x5gv-jw7f-j6xj	200	https://api.github.com/repos/anthropics/claude-code/security-advisories/GHSA-x5gv-jw7f-j6xj	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	80	url	www.hankintailmoitukset.fi	https://www.hankintailmoitukset.fi/web/api/notices/62296	200	https://www.hankintailmoitukset.fi/web/api/notices/62296	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	93	url	nvlpubs.nist.gov	https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf	200	https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf	application/pdf	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	114	url	www.courtlistener.com	https://www.courtlistener.com/api/rest/v3/search/?q=1%3A22-cv-02565	403	https://www.courtlistener.com/api/rest/v3/search/?q=1%3A22-cv-02565	application/json	0	Forbidden	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	107	url	algoritmes.overheid.nl	https://algoritmes.overheid.nl/nl/algoritme/gm0363/23189993/chatamsterdam	200	https://algoritmes.overheid.nl/nl/algoritme/gm0363/23189993/chatamsterdam	text/html;charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	99	url	www.courtlistener.com	https://www.courtlistener.com/api/rest/v3/search/?q=Albert%20Saniger	403	https://www.courtlistener.com/api/rest/v3/search/?q=Albert%20Saniger	application/json	0	Forbidden	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	75	url	www.garanteprivacy.it	https://www.garanteprivacy.it/home/docweb/-/docweb-display/docweb/9870832	200	https://www.garanteprivacy.it/home/docweb/-/docweb-display/docweb/9870832	text/html;charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	92	url	github.com	https://github.com/mitre-atlas/atlas-data	200	https://github.com/mitre-atlas/atlas-data	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	87	url	pub-72b2b2fc36ec423189843747af98f80e.r2.dev	https://pub-72b2b2fc36ec423189843747af98f80e.r2.dev/backup-20260601120109.tar.bz2	200	https://pub-72b2b2fc36ec423189843747af98f80e.r2.dev/backup-20260601120109.tar.bz2	application/x-bzip2	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:46Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	97	url	api.github.com	https://api.github.com/repos/Significant-Gravitas/Auto-GPT/security-advisories/GHSA-5h38-mgp9-rj5f	200	https://api.github.com/repositories/614765452/security-advisories/GHSA-5h38-mgp9-rj5f	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	101	url	ecf.nyed.uscourts.gov	https://ecf.nyed.uscourts.gov/cgi-bin/iquery.pl	200	https://ecf.nyed.uscourts.gov/cgi-bin/iquery.pl	text/html; charset=UTF-8	1134		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	102	url	www.hankintailmoitukset.fi	https://www.hankintailmoitukset.fi/search/notices?search=chatbot%20Helsingin%20kaupunki	200	https://www.hankintailmoitukset.fi/search/notices?search=chatbot%20Helsingin%20kaupunki	application/json; odata.metadata=minimal; odata.streaming=true; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	112	final_url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=2da157cc-35d0-4161-9111-b064806db8d1	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=2412f4d3-a1b5-452f-bf75-e51361188591	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	100	url	radioptuj.svet24.si	https://radioptuj.svet24.si/podravje-na-moji-dlani/lokalne-novice/10345-pri-sveti-trojici-namesto-tajnice-ze-umetna-inteligenca	200	https://radioptuj.svet24.si/podravje-na-moji-dlani/lokalne-novice/10345-pri-sveti-trojici-namesto-tajnice-ze-umetna-inteligenca	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	111	url	ico.org.uk	https://ico.org.uk/action-weve-taken/enforcement/serco-leisure-operating-limited-and-associated-trusts/	404	https://ico.org.uk/action-weve-taken/enforcement/serco-leisure-operating-limited-and-associated-trusts/	text/html; charset=utf-8	0	Not Found	single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	104	url	www.kb.cert.org	https://www.kb.cert.org/vuls/id/221883	200	https://www.kb.cert.org/vuls/id/221883	text/html	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	113	url	github.com	https://github.com/anthropics/claude-code/security/advisories/GHSA-x5gv-jw7f-j6xj	200	https://github.com/anthropics/claude-code/security/advisories/GHSA-x5gv-jw7f-j6xj	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	110	url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=379c756a-58f9-4966-a485-5cedf3f74391	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	109	url	poliisi.fi	https://poliisi.fi/-/uusia-nimityksia-rikostarkastajan-ja-poliisilakimiehen-virkoihin	200	https://poliisi.fi/-/uusia-nimityksia-rikostarkastajan-ja-poliisilakimiehen-virkoihin	text/html;charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	121	url	ecf.nysd.uscourts.gov	https://ecf.nysd.uscourts.gov/cgi-bin/iquery.pl	200	https://ecf.nysd.uscourts.gov/cgi-bin/iquery.pl	text/html; charset=UTF-8	1102		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	115	url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=81af566a-aafa-4a66-8880-7d273b641c7e	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=b3b5b744-6f14-4c05-acdd-0d7434b9eb70	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	115	final_url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=f1bf9224-c22f-4328-9ff9-4c839dfeb984	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=f2e25ba7-0995-49fd-a6d1-7adc4da2c75c	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	116	url	api.github.com	https://api.github.com/repos/langflow-ai/langflow/releases?per_page=100	200	https://api.github.com/repos/langflow-ai/langflow/releases?per_page=100	application/json; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	103	url	www.eeoc.gov	https://www.eeoc.gov/newsroom/eeoc-sues-itutorgroup-age-discrimination	200	https://www.eeoc.gov/newsroom/eeoc-sues-itutorgroup-age-discrimination	text/html; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	119	url	www.policija.si	https://www.policija.si/eng/prevention/projects/orion-a-project-for-identification-of-travellers-at-the-external-borders-of-the-schengen-area	200	https://www.policija.si/index.php?option=com_content&view=article&id=95798	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	118	url	ico.org.uk	https://ico.org.uk/action-weve-taken/enforcement/chelmer-valley-high-school/	200	https://ico.org.uk/action-weve-taken/enforcement/2024/07/chelmer-valley-high-school/	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	117	url	www.eeoc.gov	https://www.eeoc.gov/newsroom/itutorgroup-pay-365000-settle-eeoc-discriminatory-hiring-suit	200	https://www.eeoc.gov/newsroom/itutorgroup-pay-365000-settle-eeoc-discriminatory-hiring-suit	text/html; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	106	url	www.tuomioistuimet.fi	https://www.tuomioistuimet.fi/wp-json/wp/v2/search?search=Mikko%20Porvali	200	https://www.tuomioistuimet.fi/wp-json/wp/v2/search?search=Mikko%20Porvali	application/json; charset=UTF-8	2		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	122	url	algoritmes.overheid.nl	https://algoritmes.overheid.nl/nl/algoritme/23189993	200	https://algoritmes.overheid.nl/nl/algoritme/gm0363/23189993/chatamsterdam	text/html;charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	123	url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=4d34af71-53d5-4c0e-a2f7-0ce491409c94	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=6bfd79d6-d3ff-4d85-8514-530ab4ab94bd	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	110	final_url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=ca75d535-4328-4e8e-bf32-0d408f144472	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=4c9bd097-e496-4ab3-8e9f-c3faea3d71fd	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	128	url	oikeusministerio.fi	https://oikeusministerio.fi/haku?q=teko%C3%A4ly+valitus	200	https://oikeusministerio.fi/haku?q=teko%C3%A4ly+valitus	text/html;charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	112	url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=f07b46ed-8de6-485b-b7b7-e19a4cc6480b	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=f8937fac-5a21-4f67-ac99-63f14480b8cc	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	130	url	www.kb.cert.org	https://www.kb.cert.org/vuls/api/221883/	200	https://www.kb.cert.org/vuls/api/221883/	application/json	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	123	final_url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=a5547eb5-dccc-4d29-af4b-45749200d695	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=50305b0e-5cff-4221-a52e-29bb28a7ee01	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	125	url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=67986ef7-4668-43fe-90c2-79f19bea25b4	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=620befa7-e5dc-400c-9c25-329e9c15d3a5	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	126	url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=16350eeb-29bc-46eb-b47d-da62faa17c80	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=8fd0a640-c05a-473f-a95d-436a41c78b42	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	124	url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=de928c4e-4755-4eef-9156-34e0984c9a57	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=d35ea724-e8bd-49d3-a6f9-1ef257d68ff6	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	127	url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=1b7d0cca-3f85-454f-a069-fef14e2917fa	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=6c7c2c67-b071-4d57-951d-285e1a9286c2	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	125	final_url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=9f00bac4-8f88-4e1e-bca8-122069d4ee13	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=b5ac621e-ad6c-4653-91fd-0977f7638397	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
