case_id	cve_id	record_status	evidence_tier	title	primary_source_id	primary_source_url	access_date	language	jurisdiction	ai_system_type	autonomy_level	impact_surface	limen_categories	mitre_atlas_mapping	avid_mapping	owasp_llm_agentic_mapping	severity	mitigation_or_response	paper_use_note	verification_gap
LIMEN-WEB2-045		St. Louis Circuit Court (criminal) + civ	T2_contested_or_interim	Christopher Gatlin wrongful arrest (St. Louis facial recognition + coerced lineup)	St. Louis Circuit Court (criminal) + civil suit | Criminal charges dropped March 2024 after the ID was excluded; civil suit filed	https://www.washingtonpost.com/business/interactive/2025/police-artificial-intelligence-facial-recognition/	2026-06-14		United States (Missouri)	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						Gatlin spent ~16 months jailed after a facial-recognition match and an improper photo lineup before charges were dropped in 2024, and he has sued.	Criminal dismissal on record; civil suit docket/outcome not confirmed.
LIMEN-WEB2-046		U.S. District Court, S.D. Texas	T2_contested_or_interim	Harvey Murphy Jr. wrongful arrest (Sunglass Hut / EssilorLuxottica / Macy's FRT)	U.S. District Court, S.D. Texas | No. 4:24-cv-00801 (S.D. Tex.); suit filed January 2024	https://www.courtlistener.com/docket/68308495/murphy-jr-v-essilorluxottica-usa-inc/	2026-06-14		United States (Texas)	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						Murphy alleges a retail facial-recognition false match (he was in California during the 2022 Houston robbery) led to his wrongful arrest and a jailhouse sexual assault.	Allegations in a pending suit; no liability finding; defendants dispute the claims. | VERIFIED: cited federal docket was remanded/terminated; operative suit is the pending Harris County state case 2024-03265.
LIMEN-WEB2-047		N.Y. Appellate Division, First Departmen	T2_contested_or_interim	Madison Square Garden Entertainment facial-recognition 'lawyer ban'	N.Y. Appellate Division, First Department + NY AG inquiry | Hutcher v. MSG Entertainment Corp., First Department decision Dec. 7, 2023; NY AG letter Jan. 2023	https://law.justia.com/cases/new-york/appellate-division-first-department/2023/index-no-653793-22-appeal-no-1168-1169-case-no-2023-03203-2023-03204.html	2026-06-14		United States (New York)	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						MSG Entertainment used facial recognition to bar lawyers from firms litigating against it, drawing an NY AG inquiry and litigation that partially limited the ban.	Interlocutory civil-rights-law holding; NY AG action was an inquiry letter, not a final enforcement order.
LIMEN-WEB2-048		England and Wales Court of Appeal (Civil	T3_authoritative_source	R (Bridges) v Chief Constable of South Wales Police (live facial recognition unlawful)	England and Wales Court of Appeal (Civil Division) | [2020] EWCA Civ 1058 (Aug. 11, 2020)	https://www.libertyhumanrights.org.uk/issue/legal-challenge-ed-bridges-v-south-wales-police/	2026-06-14		United Kingdom	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						The UK Court of Appeal held South Wales Police's live automated facial recognition deployment unlawful for lacking an adequate legal framework, a proper DPIA, and equality-duty compliance.	Turned on the legal framework/safeguards, not a specific wrongful identification; SWP later resumed under revised policies.
LIMEN-WEB2-049		Texas Office of the Attorney General	T3_authoritative_source	Texas v. Meta (facial-geometry 'Tag Suggestions' CUBI settlement)	Texas Office of the Attorney General | $1.4 billion settlement July 30, 2024 (suit filed 2022)	https://www.texasattorneygeneral.gov/news/releases/attorney-general-ken-paxton-secures-14-billion-settlement-meta-over-its-unauthorized-capture	2026-06-14		United States (Texas)	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						Texas's first CUBI action produced a record $1.4 billion settlement over Meta running facial-recognition software on Facebook photos to build facial-geometry records without consent.	Meta settled without admitting wrongdoing; concerned non-consensual biometric capture, not a misidentification.
LIMEN-WEB2-050		U.S. District Court for the District of 	T2_contested_or_interim	Estate of Lokken v. UnitedHealth Group (nH Predict AI post-acute-care denials)	U.S. District Court for the District of Minnesota | No. 0:23-cv-03514; filed Nov 2023; MTD ruling 13 Feb 2025 let breach-of-contract and good-faith claims proceed	https://www.classaction.org/media/the-estate-of-gene-b-lokken-et-al-v-unitedhealth-group-inc-et-al.pdf	2026-06-14		United States (Minnesota)	nH Predict predictive algorithm for Medicare Advantage post-acute coverage cutoffs		legal/regulatory	finance_insurance_or_market						A live federal class action alleging UnitedHealth/naviHealth used the nH Predict algorithm to systematically deny Medicare Advantage post-acute care, with two common-law claims surviving dismissal.	Pleading/discovery stage; no liability finding; the alleged ~90% appeal-reversal rate is a plaintiff allegation; five of seven counts were dismissed.
LIMEN-WEB2-051		U.S. District Court for the Western Dist	T2_contested_or_interim	Barrows v. Humana (nH Predict AI Medicare Advantage denials)	U.S. District Court for the Western District of Kentucky | No. 3:23-cv-00654; filed Dec 2023 (companion to Lokken)	https://www.classaction.org/media/barrows-et-al-v-humana-inc.pdf	2026-06-14		United States (Kentucky)	nH Predict predictive algorithm overriding physician determinations		legal/regulatory	finance_insurance_or_market						A live federal class action alleging Humana used the same nH Predict AI model to prematurely cut off post-acute care for elderly Medicare Advantage beneficiaries.	Pleading stage with a pending motion to dismiss; allegations unadjudicated.
LIMEN-WEB2-052		U.S. District Court for the Eastern Dist	T2_contested_or_interim	Kisting-Leung v. Cigna (PxDx automated claim-denial algorithm)	U.S. District Court for the Eastern District of California | No. 2:23-cv-01477; filed 24 Jul 2023; MTD order 31 Mar 2025 allowed ERISA and California UCL claims to proceed	https://docs.justia.com/cases/federal/district-courts/california/caedce/2:2023cv01477/431351/55	2026-06-14		United States (California)	PxDx automated procedure-to-diagnosis claim-review system		legal/regulatory	finance_insurance_or_market						A live federal class action alleging Cigna's PxDx system enabled mass claim denials without individualized medical review, with ERISA and UCL claims surviving dismissal.	Interim stage; some named plaintiffs found to lack standing; the 300,000-denials/1.2-second figures derive from ProPublica reporting, not a court finding. | VERIFIED: MTD order dated 30 Mar 2025 (anchor said 31).
LIMEN-WEB2-053		FCC + New Hampshire Attorney General	T3_authoritative_source	Steven Kramer fined and indicted over AI Biden voice-clone robocall (NH 2024 primary)	FCC + New Hampshire Attorney General | FCC $6M forfeiture order Sept 26, 2024 + NH AG 26-count indictment May 23, 2024	https://www.fcc.gov/document/fcc-issues-6m-fine-nh-robocalls	2026-06-14		United States	synthetic_voice		legal/regulatory	deepfake_or_synthetic_identity						The consultant who commissioned the deepfake Biden robocall received a final $6M FCC forfeiture and was criminally charged in New Hampshire.	Distinct from the FCC v. Lingo Telecom carrier action; the state criminal case was still proceeding.
LIMEN-WEB2-054		Baltimore County Circuit Court (Maryland	T3_authoritative_source	Dazhon Darien convicted for AI voice-clone framing of Pikesville HS principal	Baltimore County Circuit Court (Maryland) | Charged April 25, 2024; pleaded guilty and sentenced (4 months) in 2025	https://www.cbsnews.com/baltimore/news/maryland-framed-principal-racist-ai-generated-voice/	2026-06-14		United States	synthetic_voice		legal/regulatory	deepfake_or_synthetic_identity						A former athletic director was prosecuted and convicted for using an AI voice clone to fabricate racist remarks attributed to the principal.	Conviction via guilty plea to a reduced charge (disrupting school operations).
LIMEN-WEB2-055		U.S. DOJ / W.D. Wisconsin	T2_contested_or_interim	United States v. Steven Anderegg (first US federal AI-generated CSAM case)	U.S. DOJ / W.D. Wisconsin | Federal indictment unsealed; DOJ announcement May 2024	https://www.justice.gov/archives/opa/pr/man-arrested-producing-distributing-and-possessing-ai-generated-images-minors-engaged	2026-06-14		United States	image generator (Stable Diffusion)		legal/regulatory	deepfake_or_synthetic_identity						DOJ brought among the first federal charges for producing/distributing AI-generated child sexual abuse material.	Charging stage; a judge later ruled some possession counts may implicate First Amendment protection.
LIMEN-WEB2-056		U.S. DOJ / S.D. Ohio	T2_contested_or_interim	United States v. James Strahler II (first federal Take It Down Act conviction)	U.S. DOJ / S.D. Ohio | Guilty plea April 7, 2026 to charges including the Take It Down Act digital-forgeries provision	https://www.justice.gov/usao-sdoh/pr/columbus-man-pleads-guilty-cyberstalking-exes-creating-ai-generated-obscene-material	2026-06-14		United States	image generator (AI intimate imagery)		legal/regulatory	deepfake_or_synthetic_identity						A Columbus man pleaded guilty in what DOJ characterized as the first conviction under the criminal provision of the federal Take It Down Act for AI-generated abuse imagery.	Very recent (April 2026); guilty plea with sentencing to follow; 'first conviction' is the DOJ characterization.
LIMEN-WEB2-057		Seoul Central District Court	T3_authoritative_source	South Korea: 10-year sentence for Telegram deepfake sexual-abuse images	Seoul Central District Court | 10-year prison sentence reported Oct 3, 2024	https://www.business-humanrights.org/en/latest-news/s-korea-10-year-sentence-for-telegram-deepfake-crime-against-female-university-students/	2026-06-14		South Korea	deepfake		legal/regulatory	deepfake_or_synthetic_identity						A South Korean court imposed a 10-year prison sentence for producing and distributing non-consensual deepfake sexual imagery via Telegram.	One named case within a nationwide crackdown; first-instance sentence subject to appeal.
LIMEN-WEB2-058		Juvenile/Youth Court, Badajoz	T3_authoritative_source	Spain (Almendralejo): youth court sentences 15 minors for AI deepfake nudes	Juvenile/Youth Court, Badajoz | Verdict reported July 2024; one year probation each on 20 counts	https://www.scottishlegal.com/articles/spain-court-punishes-schoolboys-for-spreading-ai-deepfakes-of-girls	2026-06-14		Spain	deepfake		legal/regulatory	deepfake_or_synthetic_identity						A Spanish juvenile court convicted 15 minors for creating and circulating AI-generated nude images of female classmates.	Defendants were minors sentenced under the juvenile regime (probation/educational measures).
LIMEN-WEB2-059		San Francisco City Attorney / California	T2_contested_or_interim	San Francisco City Attorney lawsuit against 16 'nudify' deepfake-porn websites	San Francisco City Attorney / California Superior Court | Civil lawsuit announced August 15, 2024	https://www.sf.gov/news-city-attorney-sues-most-visited-websites-that-create-nonconsensual-deepfake-pornography	2026-06-14		United States	deepfake		legal/regulatory	deepfake_or_synthetic_identity						The SF City Attorney filed a first-of-its-kind civil enforcement suit against operators of the most-visited AI deepfake-nude websites.	Civil action; defendants largely anonymous; some later settled/shut down rather than a full merits judgment.
LIMEN-WEB2-060		Wake County District Attorney (North Car	T2_contested_or_interim	NC State sorority AI deepfake-porn case: Hayne Beard charged	Wake County District Attorney (North Carolina) | Charged with two counts of misdemeanor stalking; arrest ~April 19, 2025	https://www.wral.com/news/local/police-charge-man-ai-porn-nc-students-2025/	2026-06-14		United States	deepfake		legal/regulatory	deepfake_or_synthetic_identity						A man was criminally charged in North Carolina for creating and posting AI-manipulated explicit images of NC State sorority members.	Charging-stage misdemeanor stalking; not yet adjudicated.
LIMEN-WEB2-061		Mumbai Sessions Court	T2_contested_or_interim	India (Mumbai): court denies anticipatory bail to maker of Amitabh Bachchan deepfakes	Mumbai Sessions Court | Anticipatory bail denied; ruling July 6, 2024	https://www.deccanherald.com/india/maharashtra/mumbai-court-denies-interim-relief-to-man-booked-for-making-deepfake-videos-of-amitabh-bachchan-3095315	2026-06-14		India	deepfake		legal/regulatory	deepfake_or_synthetic_identity						An Indian court refused pre-arrest protection to a man booked by cyber police for making deepfake videos misusing actor Amitabh Bachchan's likeness for product promotion.	Interim bail ruling at the investigation stage; no final conviction confirmed.
LIMEN-WEB2-062		Delhi Police	T2_contested_or_interim	India (Delhi): police FIRs over AI-generated/deepfake election content	Delhi Police | Five FIRs registered during the 2024 Lok Sabha campaign	https://www.medianama.com/2024/05/223-guide-deepfakes-india-elections-2024/	2026-06-14		India	deepfake		legal/regulatory	deepfake_or_synthetic_identity						Delhi Police registered multiple FIRs over AI-generated/deepfake videos of senior politicians during the 2024 election.	FIR (complaint-registration) stage only; defendants/charges sustained not confirmed. | VERIFIED: the documented five-FIRs set maps to Jan 2025 Delhi Assembly polls, not the 2024 Lok Sabha campaign.
LIMEN-WEB2-063		SEC	T3_authoritative_source	SEC v. Presto Automation Inc. (first AI-washing action vs a public company)	SEC | Securities Act Rel. 11352 / Exchange Act Rel. 102177, Admin. Proc. 3-22413, Jan 14, 2025	https://www.sec.gov/files/litigation/admin/2025/33-11352.pdf	2026-06-14		United States	voice/speech-recognition AI for drive-thru order taking		legal/regulatory	ai_washing_or_false_ai_claim						SEC's first AI-washing action against a public company; settled cease-and-desist finding Presto misrepresented that proprietary AI eliminated human order-taking.	Settled without admitting/denying findings.
LIMEN-WEB2-064		SEC + DOJ SDNY	T2_contested_or_interim	SEC & DOJ v. Ilit Raz (Joonko Diversity AI recruiting fraud)	SEC + DOJ SDNY | SEC Litigation Release LR-26020, June 11, 2024; parallel DOJ indictment	https://www.sec.gov/newsroom/press-releases/2024-70	2026-06-14		United States	AI diverse-candidate recruiting platform		legal/regulatory	ai_washing_or_false_ai_claim						SEC alleges Raz defrauded investors of ~$21M with false statements about Joonko's AI, customers and revenue; parallel DOJ securities/wire-fraud charges.	Litigated allegations, not adjudicated; criminal matter presumes innocence.
LIMEN-WEB2-065		SEC	T3_authoritative_source	SEC v. Rimar Capital (false AI trading claims)	SEC | SEC Press Release 2024-167, Oct 10, 2024 (settled order)	https://www.sec.gov/newsroom/press-releases/2024-167	2026-06-14		United States	purported AI/automated trading platform		legal/regulatory	finance_insurance_or_market						SEC settled finding the respondents raised ~$3.7M from 45 investors on claims of AI-driven automated trading that did not exist; disgorgement, penalties, and bars imposed.	Settled without admitting/denying findings.
LIMEN-WEB2-066		SEC	T2_contested_or_interim	SEC v. QZ Asset Management (AI pre-IPO fraud)	SEC | SEC Litigation Release LR-26083, Aug 27, 2024	https://www.sec.gov/newsroom/press-releases/2024-109	2026-06-14		United States	purported proprietary AI-based trading technology		legal/regulatory	ai_washing_or_false_ai_claim						SEC alleges QZ defrauded investors of at least $6M with false AI, banking-relationship and IPO claims, then went dark.	Litigated allegations not yet adjudicated; offshore respondents may limit finality.
LIMEN-WEB2-067		SEC	T3_authoritative_source	SEC v. Destiny Robotics (exaggerated humanoid AI robot claims)	SEC | SEC charges settled Oct 15, 2024	https://www.securitiesdocket.com/2024/10/16/start-up-ai-and-robotics-company-and-ceo-settle-sec-charges/	2026-06-14		United States	purported humanoid AI home-companion robot		legal/regulatory	ai_washing_or_false_ai_claim						SEC charged that Destiny raised ~$141K on grossly exaggerated AI-robot capability claims; settled with disgorgement and a $50,000 penalty.	Anchor confirmed via legal-press summary; SEC order PDF not directly fetched.
LIMEN-WEB2-068		SEC + DOJ N.D. Cal.	T2_contested_or_interim	SEC & DOJ v. Alexander Beckman (GameOn AI chatbot startup fraud)	SEC + DOJ N.D. Cal. | SEC Litigation Release LR-26232, Jan 23, 2025; DOJ indictment 25-CR-00012	https://www.sec.gov/enforcement-litigation/litigation-releases/lr-26232	2026-06-14		United States	AI sports/fan-engagement chatbot platform		legal/regulatory	ai_washing_or_false_ai_claim						SEC/DOJ allege Beckman defrauded investors of $60M+ at the AI startup GameOn via forged bank statements, a fake audit and fabricated revenue.	Charged conduct centers on financial forgery rather than AI falsity; allegations unadjudicated. | VERIFIED: SEC release dated 24 Jan 2025; DOJ indictment unsealed 21 Jan 2025.
LIMEN-WEB2-069		SEC	T2_contested_or_interim	SEC v. Nathan Fuller & Privvy Investments (fake AI crypto trading bots)	SEC | SEC civil complaint filed May 28, 2026 (~$12.3M, 150+ investors)	https://www.investmentnews.com/regulation-legal-compliance/sec-sues-texas-man-over-alleged-123-million-ai-crypto-scheme/266827	2026-06-14		United States	purported AI-based crypto trading bots		legal/regulatory	ai_washing_or_false_ai_claim						SEC alleges Fuller ran a $12.3M Ponzi promising 40-50% returns from non-existent AI trading bots, later using ChatGPT-generated KYC letters to stall withdrawals.	Very recent complaint (May 2026), not adjudicated; confirmed via financial-trade press.
LIMEN-WEB2-070		U.S. District Court, N.D. Ohio	T3_authoritative_source	Ogletree v. Cleveland State University (remote-proctoring room scan unconstitutional)	U.S. District Court, N.D. Ohio | No. 1:21-cv-500, opinion Aug 22, 2022	https://caselaw.findlaw.com/court/us-dis-crt-n-d-ohi-eas-div/2109381.html	2026-06-14		United States	remote exam proctoring with room-scan surveillance		legal/regulatory	education_workplace_or_hr						A federal court granted summary judgment for the student, holding a public university's pre-exam room scan was an unreasonable Fourth Amendment search.	Holding is about the search, not an AI-grading/decision algorithm specifically.
LIMEN-WEB2-071		EEOC + Colorado Civil Rights Division	T2_contested_or_interim	ACLU charge v. Intuit & HireVue (AI video-interview disability/race discrimination)	EEOC + Colorado Civil Rights Division | ACLU charge filed Mar 19, 2025	https://www.hrdive.com/news/ai-intuit-hirevue-deaf-indigenous-employee-discrimination-aclu/743273/	2026-06-14		United States	HireVue automated video-interview / speech-recognition assessment		legal/regulatory	education_workplace_or_hr						ACLU alleges HireVue's AI video interview, lacking captioning, discriminated against a deaf Indigenous employee under the ADA, Title VII and Colorado law.	Administrative charge, not adjudicated; Intuit denies and HireVue says no AI-backed assessment was used.
LIMEN-WEB2-072		U.S. District Court, E.D. Michigan	T2_contested_or_interim	Harper v. Sirius XM Radio (AI resume-screening race discrimination class action)	U.S. District Court, E.D. Michigan | No. 2:25-cv-12403 (E.D. Mich.), filed Aug 4, 2025	https://www.workforcebulletin.com/artificial-intelligence-bias-harper-v-sirius-xm-challenges-algorithmic-discrimination-in-hiring	2026-06-14		United States	AI-assisted applicant tracking / resume-screening		legal/regulatory	education_workplace_or_hr						Plaintiff alleges Sirius XM's AI hiring tool used race-proxy data points causing disparate treatment/impact after he was rejected for ~149 of 150 applications.	Recently filed complaint; allegations unadjudicated and class status not certified.
LIMEN-WEB2-073		FTC complaint + EEOC charge	T2_contested_or_interim	ACLU complaint v. Aon (AI hiring assessments)	FTC complaint + EEOC charge | ACLU FTC complaint and EEOC charge filed May 2024	https://www.aclu.org/press-releases/aclu-files-complaints-against-aon-over-discriminatory-hiring-assessment-technology	2026-06-14		United States	AI personality, video-interview and cognitive-ability hiring assessments		legal/regulatory	education_workplace_or_hr						ACLU alleges Aon marketed 'bias-free' AI hiring assessments that unlawfully screen out applicants with disabilities and certain racial groups.	Administrative complaint/charge only; not adjudicated, no agency finding confirmed. | VERIFIED: FTC complaint May 2024 but EEOC charges date to late 2023; unadjudicated.
